phi_gains_1,phi_gains_2,phi_gains_3,chi_gains_1,chi_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,h_gains_1,h_gains_2,h_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
2.2863572715,0.0184036807,0.4480896179,0.1356471294,0.0088017604,-5.963952791,-0.335467093,0.25065013,1.714634927,0.1440288058,0.8073542709,0.9281116223,0.8395879176,37.340811565,47.054265722,0.3450321564,1.9495983606,10.338529017,7.8822942908,0.4521376604,21.065571248
8.9602920584,0.4366873375,0.5411082216,0.2208041608,0.0090018004,-1.551630326,-0.609721944,0.8913782757,2.6438907782,0.5589117824,0.7613910782,0.3932066413,0.1014942989,32.862195489,47.601267164,0,1.9440060834,16.950532125,9.9906085704,0.146367442,49.681294975
