kp_chi,ki_chi,kp_phi,kd_phi,ki_phi,t_rise,t_set,overshoot
0.1950390078,1.0222044409,2.126225245,1.799959992,2.4100820164,1.25677030569842,100,18091.0604714992
0.9793958792,0.7917583517,0.0432086417,1.9631926385,1.9923984797,1.29825004650281,100,1826.17437419706
0.6829365873,0.2512502501,2.2318463693,0.5657131426,0.4290858172,2.31966058295287,100,1040.65929767009
2.6117223445,0.5365073015,2.6405281056,1.8839767954,1.8039607922,1.33163953358365,45.9359427073899,7239.29167421117
0.4128825765,0.1652330466,1.9401880376,0.5929185837,1.1480296059,2.32428969756002,100,1184.38378773277
1.9275855171,0.2188437688,2.4088817764,0.4700940188,0.274254851,2.63864580566314,100,232.140870137383
0.9919983997,0.5837167433,0.1158231646,1.4590918184,1.325665133,1.49708669673557,100,2307.72038505316
2.8049609922,1.5947189438,1.6821364273,0.9913982797,0.6919383877,1.3115231943898,100,1833.67091890162
1.4222844569,1.6779355871,1.6845369074,1.6339267854,0.4524904981,1.34860985408346,100,1970.05554781477
0.6025205041,1.0922184437,1.4348869774,0.8573714743,1.5021004201,1.24401762205998,100,7404.22549084783
0.450090018,0.9917983597,1.149229846,0.149229846,2.9525905181,1.31013338614694,100,58.5606085179503
0.8353670734,1.9939987998,1.2164432887,0.3460692138,0.5557111422,1.23232146954065,100,8609.59982817316
0.8221644329,1.9059811962,0.2706541308,0.9697939588,1.3604720944,1.2867626166882,100,18292.8529436891
0.5569113823,1.5103020604,1.9929985997,1.8411682336,0.7969593919,1.28527549757712,100,1724.72217358677
2.5289057812,0.6129225845,2.4544908982,0.1720344069,1.0814162833,1.28007180172938,19.8640328603361,55.3105845094463
0.9961992398,1.3786757351,1.3088617724,0.8857771554,1.9395879176,1.26730742814172,100,2326.56022692034
2.9897979596,1.3858771754,1.5633126625,0.4736947389,2.2594518904,1.14832932586157,20.4537739155266,52.616725529894
0.4872974595,1.6807361472,0.5047009402,1.824364873,2.3590718144,6.0332917248619,100,10832.4523642127
2.5043008602,0.3320664133,0.5617123425,1.4042808562,0.6697339468,2.04754049512856,100,1081.52298912772
0.0198039608,1.3914782957,1.1720344069,1.3578715743,2.1796359272,1.30099871285381,100,17337.9937556146
2.4022804561,1.5347069414,0.4146829366,1.3318663733,2.6321264253,1.31719257281474,100,1843.38222199212
2.2816563313,0.0432086417,0.5233046609,1.5179035807,0.4674934987,3.47443197208472,100,85.9254885587198
1.200240048,1.6215243049,0.8551710342,1.6231246249,2.0650130026,1.39520255905209,100,13512.0939792693
2.8355671134,0.5685137027,1.9347869574,1.4434886977,0.5827165433,1.57632639325678,100,2071.64719319026
0.6091218244,0.6153230646,1.799159832,0.6221244249,0.6271254251,1.53841202534756,100,13309.45566432
0.7699539908,0.1816363273,2.6393278656,1.4174834967,0.3438687738,2.71944897785082,100,1649.19709822069
2.2864572915,1.1638327666,2.4766953391,1.9163832767,0.2886577315,1.53836004641857,100,1073.77437448616
2.7905581116,0.6693338668,1.0286057211,1.923984797,2.599119824,1.30115666640325,100,1641.11817473371
2.975395079,1.2222444489,1.149829966,1.9791958392,0.450090018,1.49772807162578,100,29553.6834076385
2.0560112022,1.4038807762,2.6621324265,1.6947389478,2.2624524905,1.39801087181394,100,18704.1642955292
2.225245049,0.8637727546,1.0190038008,1.6559311862,0.6727345469,1.48803587936664,100,834.298122777994
0.1482296459,1.1858371674,2.8469693939,1.4946989398,0.9469893979,1.28301876626398,100,7251.96236494505
2.3470694139,0.976195239,0.8707741548,0.9889977996,1.2944588918,1.30314726444513,100,1654.76157421573
1.3814762953,0.1168233647,2.8301660332,1.3982796559,1.0286057211,2.49642619229939,100,1186.26088598236
1.9845969194,1.6067213443,2.0014002801,0.2036407281,2.6885377075,1.08336031624515,8.23074451371802,48.3912465681555
0.9775955191,1.3482696539,1.0706141228,0.7201440288,2.6897379476,1.22649721705699,100,1558.9360078518
2.9705941188,0.7977595519,0.4518903781,1.4770954191,1.5051010202,1.32664226274687,100,1805.8932102128
2.2534506901,1.6423284657,2.3884776955,0.5157031406,1.9461892378,1.43961337456005,49.98344229584,10566.5475574485
0.6907381476,1.1142228446,0.2298459692,0.2968593719,0.300660132,1.57769839483822,100,752.72302099148
1.3094618924,1.5483096619,2.475495099,1.374274855,2.3428685737,5.85154826830342,100,19022.0873075582
0.8629725945,0.5601120224,1.9305861172,0.4292858572,0.0954190838,2.10586094827242,100,665.17042793003
0.624124825,1.2674534907,2.7455491098,0.4840968194,1.0520104021,1.23943621493433,100,1675.14638224952
1.6833366673,0.2368473695,0.4200840168,0.3576715343,0.9793958792,2.22325201170781,25.5797425025676,41.356839859816
1.0412082416,0.7077415483,0.9421884377,0.8673734747,1.3868773755,1.3437045947828,100,1724.00805334618
0.2052410482,1.4582916583,2.7515503101,0.9269853971,1.524304861,1.29770522733781,100,16926.7621472455
2.9363872775,1.4910982196,0.0780156031,0.7589517904,0.4584916983,1.28816641811447,100,623.558030790201
0.7117423485,1.1918383677,1.6827365473,1.925985197,1.9551910382,1.26034454764575,100,7718.72765520753
0.6775355071,0.4124824965,1.225445089,0.3196639328,1.7691538308,1.91024863698237,100,66.5634127996812
0.0702140428,0.4684936987,2.050610122,1.4718943789,1.9059811962,1.41894834617874,100,13364.118975403
1.7733546709,0.7529505901,2.5109021804,1.3426685337,2.4034806961,1.29340112672387,100,10688.6156833639
0.2394478896,1.6843368674,0.5815163033,0.1824364873,0.7429485897,1.22717689888723,100,61.7184892136436
1.8861772354,1.1126225245,1.4768953791,0.0480096019,2.2690538108,1.12648714185061,100,40.2940818076569
2.100420084,1.5899179836,2.0338067614,0.6273254651,1.9473894779,1.29898505350879,100,9580.17765033935
0.6277255451,0.3956791358,1.2362472494,1.4362872575,2.0068013603,1.51568899488821,100,1930.51509163481
2.6717343469,0.9909981996,0.8839767954,0.3628725745,0.1422284457,1.908445533639,100,6296.41695934009
1.9797959592,1.9599919984,2.8691738348,0.7517503501,1.6197239448,5.08523980432823,100,10486.6117741739
0.7537507502,1.0986197239,1.0940188038,0.9897979596,1.4018803761,1.25093215982368,100,608.478218999004
1.7949589918,1.8779755951,1.0418083617,1.0530106021,1.1414282857,1.27659787884227,100,2457.01385044034
2.4658931786,1.2362472494,0.0024004801,0.9833966793,0.9883976795,1.25470302438326,100,31557.836574736
0.4548909782,1.7439487898,0.650530106,0.300860172,0.073814763,1.65720139401785,100,639.425298805218
0.6691338268,0.4268853771,0.9679935987,0.0636127225,1.4702940588,1.63371057446855,30.978370477158,62.4641611241323
1.5201040208,1.7683536707,0.6229245849,0.8565713143,0.2142428486,1.52018847772323,100,933.285931407052
2.2174434887,1.6467293459,1.2200440088,0.8233646729,0.4812962593,1.30209313842963,49.9444379182454,4330.99926857173
0.775355071,1.3646729346,1.2668533707,0.3572714543,1.1042208442,1.24824251833044,100,4861.67301687991
2.4466893379,0.6081216243,2.9771954391,0.5173034607,1.5585117023,1.35823053449718,100,1537.9509135441
1.2194438888,0.8349669934,2.5703140628,1.5779155831,0.975795159,1.34503841072837,49.974644683993,686.191431078325
2.1448289658,0.2964592919,0.351070214,0.8913782757,1.2794558912,1.77852124197381,100,75.0868543127594
2.9483896779,1.0734146829,2.3764752951,0.0608121624,0.3636727345,1.12320593149309,16.4526386468154,58.5052215271536
2.3548709742,1.3042608522,1.8063612723,1.7171434287,0.400880176,1.4269659777179,100,5327.97683454067
1.7697539508,1.1398279656,1.1912382476,0.9189837968,2.4400880176,1.24545309898598,100,18956.183484736
1.0178035607,1.0542108422,0.0600120024,1.1782356471,0.4602920584,1.55938905281131,100,2879.01165952097
1.3886777355,1.7955591118,2.2540508102,0.1160232046,1.6275255051,1.12820889172727,8.62760882200538,58.2891321298428
1.1984396879,1.2122424485,0.3852770554,0.8197639528,2.4214842969,1.2410049341228,100,18918.9754530815
0.8371674335,0.4324864973,2.6573314663,1.9687937588,2.5361072214,1.38138050650921,100,704.951328270145
0.5935187037,0.4420884177,1.3850770154,1.3874774955,2.7179435887,1.39402235775408,100,1719.98906044382
1.7067413483,1.6195239048,1.3382676535,0.1944388878,1.151030206,1.14858190767379,22.7544030704701,63.4268784825304
2.7647529506,1.9095819164,2.2576515303,1.7363472695,1.1294258852,1.32693749809082,100,2729.37557139126
0.8359671934,1.7311462292,2.7683536707,1.425885177,0.1668333667,1.45424050780688,100,10229.4466825703
0.6985397079,0.7445489098,2.8199639928,0.8341668334,1.2728545709,1.30736027461664,100,1777.38615078259
1.7109421884,1.3370674135,2.8457691538,1.4854970994,2.6513302661,1.42072171672735,100,26396.1157159654
1.8195639128,0.1056211242,0.1266253251,1.2266453291,1.349669934,2.40563458174861,43.9535114837903,70.0667421295399
2.5385077015,0.7353470694,2.2630526105,0.4348869774,0.373874775,1.60807747172904,100,18054.1493591341
1.4324864973,1.5975195039,2.9945989198,0.1556311262,1.275255051,1.13932589567124,17.1678552134586,53.738557134636
2.0872174435,0.3308661732,2.3404680936,1.7271454291,1.2878575715,1.61801198582411,100,2109.98553376773
2.5955191038,1.901180236,1.3028605721,1.0894178836,1.1168233647,1.31527644768619,100,15330.8871597806
1.3454690938,1.5967193439,0.2952590518,0.1612322464,1.3112622525,1.11153996160922,13.0876542928403,55.6709729423233
0.4038807762,0.6881376275,1.0370074015,1.3970794159,1.5771154231,1.34318793069811,100,2242.57858489972
2.7779555911,1.1606321264,0.2184436887,1.7783556711,0.0936187237,2.32714905747499,49.9625873410454,2279.34303548708
2.450890178,0.3688737748,0.5731146229,0.9841968394,2.0104020804,1.62417404767505,45.4594152253862,67.0885518729541
1.8357671534,0.8033606721,0.1554310862,1.6695339068,0.7975595119,1.52100475975188,100,762.193464195887
2.7329465893,1.6935387077,1.049609922,0.6277255451,2.723944789,1.16450969885978,19.7307352866353,54.2054465716966
1.649129826,0.4176835367,0.1578315663,0.7265453091,0.1098219644,2.88876118636876,100,1620.57330346725
1.2398479696,1.851170234,2.6129225845,1.075015003,1.7661532306,5.58311006525527,100,11922.4364175882
0.2586517303,1.8055611122,1.0532106421,0.9661932386,2.2768553711,5.96076758407121,100,25711.1299640476
2.6909381876,1.9179835967,1.7805561112,1.6555311062,2.2942588518,5.2112516819128,100,20497.3927417426
0.3732746549,1.349869974,0.1404280856,0.8033606721,1.824964993,1.26481983600215,100,19676.9448974459
1.1144228846,1.8331666333,1.8399679936,0.4856971394,1.8363672735,1.38033233782005,100,1251.25116987189
2.7857571514,1.3838767754,0.151230246,0.6865373075,0.0882176435,2.16452920161673,100,1595.56144511772
1.6215243049,0.9713942789,1.3100620124,0.8685737147,0.5653130626,1.40630114861288,100,4314.62594010743
1.6857371474,0.3044608922,1.0202040408,0.5409081816,1.5339067814,1.93236745968744,44.4822585949698,64.7566738006563
1.2662532507,1.4814962993,2.0134026805,0.274454891,0.4464892979,1.25802106496527,100,9266.54198322903
0.0132026405,0.7909581916,2.350070014,1.1270254051,0.149429886,2.00087515538732,100,2033.56186692095
2.7827565513,1.725545109,1.5837167433,1.1778355671,2.3296659332,5.91701636715999,100,2804.04877579583
2.5097019404,1.3882776555,1.8387677536,0.4280856171,2.0428085617,1.15600794690837,36.9993524952183,54.9543427032217
0.1896379276,0.5945189038,1.1966393279,1.5171034207,1.3352670534,1.44002304260985,100,12141.7869967638
0.7861572314,0.0944188838,0.1200240048,1.3078615723,2.7113422685,2.65237896780064,49.8758993385826,79.9303921684502
0.099619924,0.1124224845,1.0640128026,1.9027805561,1.023804761,2.65489402438934,100,6046.77757711243
0.9943988798,0.9889977996,0.3912782557,0.3136627325,1.9041808362,1.34252565991994,24.9699940306672,59.7965414218475
0.3288657732,0.7193438688,0.1344268854,1.3930786157,2.3692738548,1.28665721517958,100,26369.7400758536
1.8531706341,0.948989798,0.5935187037,1.5595119024,0.3096619324,1.82894214318331,100,1267.50386292054
0.0810162032,1.2946589318,2.124424885,0.8225645129,1.4528905781,1.27843580978208,100,21692.1775379784
1.7403480696,0.6225245049,2.6153230646,1.7879575915,2.6369273855,1.28142562886793,100,1652.25403897547
1.0100020004,1.7539507902,0.4554910982,1.4898979796,2.2558511702,6.15841405644224,100,24156.5114245215
1.3304660932,0.6441288258,2.5463092619,1.8875775155,1.5111022204,1.34545433228634,100,701.397999373295
1.1486297259,1.25025005,0.0486097219,0.5121024205,1.9845969194,1.20923346232893,100,16750.2287319205
0.8953790758,0.2552510502,1.0796159232,1.9667933587,2.4964992999,1.73874483560056,100,2001.18943385747
1.4804960992,1.2806561312,0.925385077,1.7411482296,1.125225045,1.27365110080001,100,1856.25065588603
0.9931986397,1.7419483897,2.400480096,1.5963192639,2.4322864573,5.30230706284152,100,4778.33782713658
2.1598319664,1.6227245449,1.9965993199,0.7225445089,0.2292458492,1.43951256184461,100,10842.2844030022
1.1894378876,0.4936987397,2.5403080616,1.4618923785,0.1176235247,2.5691816565076,100,1719.51410416576
2.4268853771,0.3976795359,1.3364672935,0.6593318664,1.6839367874,1.54906273527462,46.6390686431478,67.9134927334722
0.4110822164,1.1050210042,2.525905181,1.2654530906,2.9123824765,1.27215076305412,100,11303.5487075132
2.674134827,1.675135027,2.075815163,1.3370674135,1.0388077616,1.30061634792594,100,921.07369177214
0.4662932587,1.176235247,2.9699939988,1.9199839968,0.1122224445,1.93881922651785,48.5989936803817,8506.93360136133
1.9899979996,1.3134626925,0.9019803961,1.1178235647,1.2710542108,1.24776422548519,100,680.637615058665
1.376075215,1.9339867974,1.0424084817,0.6485297059,2.5481096219,1.29051825505745,100,6068.05737799286
