kp_chi,ki_chi,kp_phi,kd_phi,ki_phi,t_rise,t_set,overshoot
2.6452905812,0.6953907816,0.120240481,1.4519038076,0.0721442886,3.07954924910185,100,2826.30373649452
0.7214428858,0.8837675351,1.3887775551,1.2685370741,0.625250501,1.47148016470858,100,1025.85136261826
2.0200400802,0.3126252505,1.4849699399,0.9498997996,0.0521042084,3.3711174172233,100,518.909759710058
1.6833667335,0.122244489,0.4448897796,0.997995992,0.4749498998,2.92132816257516,100,312.13441951435
1.9178356713,0.8256513026,2.9398797595,0.2314629259,0.8436873747,1.31000816264401,100,63.90842277646
0.372745491,0.3066132265,2.3386773547,0.2705410822,0.5751503006,2.26298816290417,100,953.610909833417
1.0821643287,0.3246492986,1.9298597194,0.8086172345,0.7394789579,1.9520550637202,100,1112.70673748218
0.0661322645,0.8396793587,1.1422845691,0.9138276553,0.9358717435,1.34498855663411,100,12131.1154928867
2.5911823647,0.3326653307,0.8476953908,0.006012024,0.7314629259,2.00122719057464,8.111402001924,11.615320582492
1.6112224449,0.2905811623,0.1923847695,0.2585170341,0.2865731463,2.16079956168661,100,88.5936237808905
0.0961923848,0.9238476954,2.6573146293,0.9769539078,0.3927855711,1.46009048896469,100,2324.68973670197
2.6873747495,0.5310621242,1.6833667335,0.7184368737,0.2164328657,2.02000143339071,100,1717.61387846552
0.9799599198,0.3306613226,2.7595190381,0.5771543086,0.6633266533,1.84625675913976,100,3094.74633535822
2.2184368737,0.629258517,0.1022044088,0.9048096192,0.6533066132,1.64827112003016,100,914.565552158507
1.9719438878,0.0681362725,0.6973947896,0.8416833667,0.2044088176,3.79125275516186,100,126.326521302643
2.8917835671,0.2144288577,2.1643286573,1.3166332665,0.4729458918,2.36528198626109,100,1117.52717994534
0.8897795591,0.4048096192,0.8537074148,0.1863727455,0.2324649299,2.23635645389259,100,644.94968616648
0.1623246493,0.8016032064,2.0621242485,0.6012024048,0.5651302605,1.38819091985882,100,1754.93925538076
0.7394789579,0.2725450902,1.4008016032,0.5831663327,0.2024048096,2.730108814856,100,1967.71691210635
0.7755511022,0.1362725451,2.4108216433,0.5981963928,0.4368737475,2.90458742963791,100,1062.61659432891
2.9759519038,0.2785571142,2.5310621242,1.1693386774,0.2264529058,2.5856547931585,100,1209.22086281908
1.5511022044,0.1783567134,1.8817635271,0.502004008,0.2925851703,2.68779329823164,100,532.080153332049
1.2384769539,0.9719438878,0.5410821643,1.1783567134,0.2965931864,1.80004707914488,100,1294.5259432516
1.2805611222,0.4068136273,1.4488977956,0.4899799599,0.8096192385,1.66133704952824,100,10101.0224825975
0.0120240481,0.9899799599,0.4749498998,0.8026052104,0.4709418838,1.46665844055476,100,13740.2560100967
2.9038076152,0.7615230461,2.9879759519,0.6583166333,0.3567134269,1.64857956947809,100,34541.4266513948
2.9278557114,0.871743487,0.7334669339,0.2765531062,0.0821643287,2.08613076184681,100,408.104529829343
0.6312625251,0.4829659319,1.9599198397,0.9468937876,0.9839679359,1.52419783832315,100,5249.40479149411
1.6773547094,0.5991983968,0.1683366733,1.3346693387,0.9338677355,1.5594625245066,100,751.246671264679
2.5551102204,0.1042084168,2.5490981964,0.6943887776,0.5190380762,2.7580003254371,100,68.871396615929
2.5310621242,0.5150300601,0.7815631263,0.8867735471,0.006012024,4.18118630846779,100,108.337248671541
0.3246492986,0.1322645291,0.7154308617,0.4869739479,0.5691382766,3.00470684150458,100,1024.78649889119
1.5571142285,0.130260521,0.6432865731,1.1092184369,0.9118236473,2.57526176676078,100,179.168287867003
2.9338677355,0.9138276553,2.3687374749,0.0961923848,0.1062124248,1.28111078777986,17.2929439129149,53.673678504481
2.7775551102,0.9539078156,2.5971943888,0.2014028056,0.4649298597,1.24856189897769,100,65.1291293832922
2.1102204409,0.751503006,0.8837675351,0.3216432866,0.6412825651,1.57420418737129,100,9525.80773161443
0.0541082164,0.5931863727,2.9038076152,1.001002004,0.2945891784,1.83609418979883,100,3980.32992665135
1.2204408818,0.3186372745,1.1603206413,1.2384769539,0.1903807615,2.70895202778793,100,1894.73538083392
2.1703406814,0.2184368737,1.5150300601,1.4639278557,0.0320641283,4.6907935758336,49.9494172171067,368.301743360454
0.5290581162,0.8076152305,1.5090180361,1.4579158317,0.0140280561,3.01862450724501,100,238.194543168692
2.3326653307,0.1683366733,0.0781563126,0.0150300601,0.869739479,1.0422648715636,100,72.7352550432042
0.4208416834,0.6693386774,0.9378757515,0.246492986,0.8236472946,1.62887243488221,100,1747.75403891192
2.2124248497,0.3947895792,0.4028056112,0.8446893788,0.2004008016,2.50243803122721,100,1535.24495372463
0.5350701403,0.2244488978,1.7915831663,0.9589178357,0.0601202405,3.69540710998287,100,652.786960525309
1.0340681363,0.8116232465,1.5631262525,0.1412825651,0.5110220441,1.33532821704035,100,79.5950991173188
0.3066132265,0.9839679359,1.4789579158,0.0781563126,0.3026052104,1.2482958971893,100,80.3716403086414
0.1983967936,0.0581162325,0.0721442886,0.4298597194,0.3246492986,5.66105005529189,100,141.676159099752
2.993987976,0.5190380762,0.498997996,0.3937875752,0.496993988,1.81124784291229,100,83.2169879195022
2.1643286573,0.503006012,1.3947895792,0.0811623246,0.9699398798,1.45763535365922,15.0058753144436,44.3589898166281
1.7615230461,0.1182364729,0.8897795591,1.4729458918,0.5951903808,2.78756024094242,100,975.538950408291
1.6352705411,0.5110220441,0.5531062124,0.3366733467,0.4388777555,1.98283172707681,100,1078.24081312022
2.5611222445,0.3406813627,0.8236472946,1.253507014,0.9198396794,1.80653302327831,100,1021.24221697742
0.246492986,0.5490981964,2.7895791583,0.2975951904,0.7995991984,1.62240871330281,100,6213.20613101834
0.7154308617,0.7254509018,2.1523046092,1.0611222445,0.7374749499,1.43972185304166,100,870.204918786082
1.7254509018,0.4228456914,1.0581162325,0.7665330661,0.7875751503,1.68955177178545,100,952.459535575023
0.2825651303,0.254509018,1.8877755511,0.0210420842,0.2064128257,2.01364161305486,100,79.2867784044262
1.629258517,0.7935871743,1.0160320641,0.5350701403,0.3106212425,1.68779094730706,100,6321.92344583909
1.7434869739,0.2685370741,1.5931863727,0.8837675351,0.6953907816,2.04749785065053,100,2064.59511318402
2.1402805611,0.4348697395,2.3927855711,0.4208416834,0.6713426854,1.73732655101758,100,19481.751492186
2.1523046092,0.0440881764,0.5771543086,0.4929859719,0.4168336673,3.07566507614549,26.7488189716248,41.3540155380113
0.2885771543,0.8977955912,2.627254509,0.3306613226,0.1402805611,1.56235759568387,100,373.773786056022
0.8056112224,0.6472945892,2.7715430862,1.1543086172,0.1943887776,2.04754361318827,100,1403.37820484374
0.9859719439,0.006012024,0.2404809619,0.2374749499,0.7755511022,6.0590815214789,100,7.79563505679031
2.0320641283,0.879759519,0.1983967936,0.5561122244,0.6032064128,1.42158991417322,100,1772.40177482597
1.4849699399,0.9398797595,2.6873747495,0.8687374749,0.6372745491,1.499909798981,100,1748.489388247
0.006012024,0.0561122244,2.5671342685,0.1382765531,0.9078156313,3.79397549049237,100,108.687276046838
0.2585170341,0.374749499,0.006012024,1.0971943888,0.2705410822,2.49633364135938,100,8295.56476253789
1.3827655311,0.0140280561,1.0280561122,0.5681362725,0.8076152305,3.98201167136473,100,18.9196357208632
1.6653306613,0.9519038076,2.4228456914,0.8056112224,0.0881763527,1.81224954671084,100,432.051438823969
2.248496994,0.6372745491,2.9458917836,0.4749498998,0.0160320641,2.14368920757213,42.1635342199534,62.8569217399109
0.751503006,0.7635270541,1.6893787575,0.4478957916,0.6553106212,1.57714622301516,100,1755.3770261829
1.8577154309,0.6392785571,2.4168336673,0.1653306613,0,1.28586263330271,12.6942376111557,47.8170210113704
0.8476953908,0.995991984,0.6853707415,0.2134268537,0.4629258517,1.50709582145039,100,612.144443721669
1.0100200401,0.2064128257,1.995991984,0.4689378758,0.7214428858,2.28974891455236,100,939.623994712709
1.9899799599,0.8857715431,2.4829659319,1.0370741483,0.8056112224,1.30210937615867,49.7793163133835,4127.83210459041
0.3426853707,0.9458917836,1.7014028056,0.6973947896,0.9098196393,1.27619561352308,100,1814.71638596507
0.1082164329,0.498997996,1.8336673347,0.5410821643,0.5731462926,1.68410512888675,100,2116.35305739403
0.5531062124,0.2665330661,2.9819639279,0.495991984,0.3507014028,2.26435903096814,100,1193.03551502013
1.4128256513,0.5330661323,2.2845691383,0.5290581162,0.6472945892,1.72489273803827,100,23490.5662609195
0.1683366733,0.8637274549,2.2364729459,1.3256513026,0.1122244489,2.13367024604886,100,2663.20954925407
1.244488978,0.0701402806,1.2745490982,1.0130260521,0.0981963928,5.17765076686094,100,418.992960021487
1.8817635271,0.2344689379,2.2424849699,0.3426853707,0.8537074148,2.01908534899176,48.3951850052381,63.210532331443
1.3947895792,0.1162324649,1.130260521,0.7004008016,0.3306613226,3.13698614230214,100,324.643623141709
1.8096192385,0.9699398798,0.4509018036,0.498997996,0.8276553106,1.34151197707578,100,704.149462498263
1.376753507,0.0801603206,2.248496994,0.2945891784,0.0681362725,3.78764076097685,100,78.2918833140054
1.5871743487,0.5390781563,1.2565130261,1.2054108216,0.4188376754,1.97248088509559,100,11596.3643239673
0.3306613226,0.1923847695,0.4629258517,0.0571142285,0.6152304609,2.33527604062746,100,85.6063338557692
0.5591182365,0.9498997996,0.625250501,0.7334669339,0.9498997996,1.27347852719536,100,16642.9535311503
0.8236472946,0.3867735471,1.8216432866,1.2925851703,0.5170340681,2.02720620692252,100,27269.4624103708
1.1963927856,0.6412825651,0.3547094188,0.745490982,0.4529058116,1.70820135972923,100,2332.15595913942
2.8557114228,0.873747495,1.3587174349,0.9348697395,0.0941883768,2.2286859258238,100,1521.01670074387
1.1482965932,0.2765531062,0.7695390782,0.9378757515,0.5791583166,2.23883296081629,100,1282.05028503655
2.6392785571,0.6773547094,1.9058116232,0.4839679359,0.7815631263,1.4560873110625,100,1238.29862813268
2.6513026052,0.3687374749,0.877755511,1.3527054108,0.6052104208,1.97834349135958,100,1118.1148871639
0.7334669339,0.7915831663,0.9619238477,1.0280561122,0.4609218437,1.65161570691297,100,2120.57737830146
2.7174348697,0.7855711423,2.2124248497,0.4448897796,0.4008016032,1.52324431729956,100,11251.0076285928
0.8957915832,0.8236472946,0.0961923848,0.5470941884,0.3967935872,1.65721504206076,100,14634.8981406695
1.3587174349,0.6052104208,0.2104208417,1.2084168337,0.5931863727,1.75463146703286,100,2338.90571057819
1.2324649299,0.1883767535,1.2625250501,0.2645290581,0.3186372745,2.83798022470633,100,85.2376967231407
1.995991984,0.9058116232,0.6553106212,0.1623246493,0.1543086172,1.72230656621773,100,1308.10538852151
1.9599198397,0.0541082164,1.4368737475,0.1472945892,0.0541082164,3.04876726410125,42.7162186235805,51.8409504971348
1.2625250501,0.3266533066,0.1142284569,1.4849699399,0.120240481,3.42338874927777,100,1995.18869103207
1.6713426854,0.0981963928,2.3567134269,0.7575150301,0.8456913828,2.55366079302203,100,75.4168164758524
1.2565130261,0.7374749499,2.501002004,0.1593186373,0.9599198397,1.32427107699768,44.8364086636582,67.2821338820679
2.8076152305,0.4088176353,1.2685370741,0.1923847695,0.0961923848,1.97209229176586,100,64.460455312318
2.49498998,0.993987976,1.4909819639,1.3376753507,0.3086172345,1.68514512120756,100,2024.18399222938
2.6933867735,0.2705410822,2.7354709419,0.4629258517,0.2825651303,2.19179961453763,100,82.7395554638933
1.370741483,0.8597194389,1.2985971944,0.1803607214,0.9438877756,1.47554188637279,49.0875653311018,56.1366050605186
0.3607214429,0.2845691383,0.7274549098,1.124248497,0.2124248497,2.80766171356434,100,2462.44294384164
1.0581162325,0.2825651303,2.380761523,0.3817635271,0.250501002,2.57372277426427,100,1048.69500316977
0.3907815631,0.7695390782,2.4649298597,0.8296593186,0.9158316633,1.33827772278051,100,2711.59015769979
2.4769539078,0.8376753507,0.7875751503,1.0881763527,0.6773547094,1.41992970066187,100,740.519830975153
2.7054108216,0.5731462926,0.1322645291,1.0430861723,0.128256513,2.56138649007144,100,2014.01444350586
0.4689378758,0.246492986,0.9318637275,0.3847695391,0.2765531062,2.69866956080279,100,1148.67484947892
2.3266533066,0.5611222445,1.1963927856,0.5380761523,0.3406813627,1.79863010928239,100,7128.83128492038
1.0701402806,0.5651302605,2.2304609218,0.4659318637,0.3607214429,1.61593140961553,100,789.622137314035
1.4188376754,0.7034068136,2.4589178357,1.0490981964,0.9418837675,1.35869483785185,100,39153.9842927695
2.002004008,0.1002004008,2.2905811623,1.493987976,0.0561122244,5.14391570130569,100,364.124420171384
1.6533066132,0.9378757515,0.6492985972,0.1112224449,0.6673346693,1.39337255250527,21.8091604643495,51.0755778695464
2.4228456914,0.2024048096,1.9238476954,0.7214428858,0.3446893788,2.46226221582784,100,569.826323836723
2.74749499,0.745490982,0.0180360721,1.3887775551,0.9378757515,1.45503109374441,100,1638.2417871277
2.6693386774,0.3086172345,2.0981963928,0.4388777555,0.0841683367,2.58352425772533,100,78.5062314738226
2.4048096192,0.8957915832,2.8136272545,0.3036072144,0.0180360721,1.57403641115286,26.242140919953,56.1781232409693
2.3867735471,0.9759519038,1.8096192385,0.5651302605,0.0480961924,2.11467543390605,100,85.4115602166609
2.5971943888,0.5551102204,2.6513026052,1.1873747495,0.5350701403,1.6588817631953,100,1904.06782567325
2.2725450902,0.2404809619,1.1723446894,1.4699398798,0.4028056112,2.48125286034313,100,1583.10766482861
2.4108216433,0.8817635271,2.2665330661,0.8657314629,0.5971943888,1.50643657726418,100,5855.02597277922
0.0901803607,0.2364729459,1.3406813627,0.7364729459,0.3887775551,2.44682139852355,100,4048.15637019855
0.2164328657,0.5230460922,2.0260521042,1.0070140281,0.7074148297,1.59597706523676,100,2929.59936923522
2.0140280561,0.2605210421,0.7935871743,1.1663326653,0.3847695391,2.47984021976619,100,1574.14758727939
1.4308617234,0.2865731463,2.0681362725,1.1122244489,0.8116232465,1.98494561257265,100,1166.12812088373
0.2404809619,0.4308617234,2.5070140281,1.4819639279,0.997995992,1.66829627259583,100,2080.01194989573
1.8877755511,0.9579158317,2.3086172345,0.2855711423,0.6833667335,1.32057035709454,100,2614.90639117652
1.3406813627,0.1462925852,1.1663326653,1.1452905812,0.5591182365,2.68982441212134,100,1625.85012759643
2.4889779559,0.4709418838,0.2585170341,0.1683366733,0.374749499,1.56720331709005,19.8626959966883,50.7761500679789
0.4809619238,0.0180360721,1.7074148297,0.6643286573,0.7895791583,5.34208884965336,100,75.2020718829715
0.7094188377,0.4869739479,1.1002004008,1.1032064128,0.124248497,2.61033270645493,100,2145.57405733506
0.6372745491,0.9038076152,0.3667334669,0.7875751503,0.2905811623,1.79244767048662,100,2325.754075714
1.7915831663,0.2885771543,2.6392785571,1.2985971944,0.2084168337,2.64757426980634,100,1438.45510297442
1.5450901804,0.2625250501,2.4288577154,0.0511022044,0.1783567134,1.66318007191754,34.3739596146961,64.0834752388035
0.2284569138,0.1663326653,2.5370741483,0.6613226453,0.7254509018,2.45647555148748,100,2525.40425969994
1.7675350701,0.749498998,1.7975951904,0.7274549098,0.3126252505,1.6804365311364,100,12115.1488426423
2.6813627255,0.9118236473,0.0120240481,0.871743487,0.5330661323,1.42575793811565,100,795.196352420992
1.0521042084,0.4248496994,2.9218436874,0.4178356713,0.4268537074,1.93217356239318,49.4293404248911,6069.74854627489
2.879759519,0.0921843687,0.25250501,1.2865731463,0.4048096192,3.01859934570115,100,94.7346731726498
2.380761523,0.6432865731,0.5470941884,0.2885771543,0.8416833667,1.54605709322321,28.4336560403873,57.0492976538489
0.8837675351,0.5811623246,0.3847695391,0.9709418838,0.7334669339,1.64314893340489,100,2191.0284364087
0.2224448898,0.5250501002,0.6733466934,0.7995991984,0.6733466934,1.72113025328649,100,2240.42803823157
2.1823647295,0.4509018036,2.1883767535,1.4428857715,0.0781563126,2.86979897180526,100,623.987873450287
0.9198396794,0.3567134269,0.6312625251,0.378757515,0.8557114228,2.09433893200965,100,181.407631989239
0.9679358717,0.0100200401,0.9859719439,0.4569138277,0.0861723447,7.6907903683139,100,71.4800045780851
2.0260521042,0.7314629259,2.6993987976,0.5861723447,0.7735470942,1.4515306878312,100,18513.3647481677
1.0160320641,0.7274549098,2.753507014,0.6793587174,0.753507014,1.53271179534631,48.9648049720023,6921.8412407698
0.3847695391,0.8677354709,0.3126252505,0.7394789579,0.6993987976,1.38289924701998,100,2470.93712000365
1.4368737475,0.7134268537,1.9478957916,0.375751503,0.1743486974,1.90079873325764,100,1269.05238226088
2.7114228457,0.3827655311,0.6012024048,0.5440881764,0.3166332665,2.12642904551007,100,1998.57839464218
2.4408817635,0.7114228457,0.1863727455,1.2775551102,0.5230460922,1.730917171454,100,2163.9914243141
2.122244489,0.755511022,2.4529058116,1.4188376754,0.1523046092,2.01339129683776,100,34393.3421050371
2.753507014,0.7394789579,2.9278557114,0.3907815631,0.6753507014,1.4091223399769,100,1166.15130272236
1.2264529058,0.4328657315,2.6452905812,1.4488977956,0.2985971944,2.21839995593733,100,1727.12178446275
1.5691382766,0.4288577154,0.7635270541,1.4218436874,0.0801603206,3.2622514669551,100,1732.86213363303
1.1843687375,0.0901803607,0.1743486974,1.3106212425,0.5470941884,3.34356899117107,100,344.924327886297
2.3567134269,0.2044088176,0.1442885772,1.4158316633,0.8837675351,2.26102751318779,100,546.279890439821
2.5490981964,0.1402805611,2.4769539078,0.9889779559,0.8356713427,2.19113818412415,100,80.0682476373836
0.0300601202,0.3847695391,0.4268537074,0.6042084168,0.4348697395,2.13517154133823,100,4976.77690023336
1.4008016032,0.9659318637,2.8196392786,1.0250501002,0.9458917836,1.26509267140282,100,1789.57152311753
2.1883767535,0.1963927856,2.7414829659,0.369739479,0.5310621242,2.16252517082738,49.5946456255955,65.4128850615131
2.0801603206,0.8316633267,0.6673346693,1.2414829659,0.9298597194,1.38569877536159,100,16162.9902422106
0.2344689379,0.126252505,1.9418837675,0.3607214429,0.4288577154,3.05280102963352,100,1088.37924854112
2.8436873747,0.8276553106,0.2645290581,0.1172344689,0.6693386774,1.19736317898687,8.6927342971149,46.6972127099278
0.7995991984,0.7054108216,1.5811623246,0.0480961924,0.74749499,1.29489774853097,25.989179193587,70.1949865212404
0.4448897796,0.5531062124,2.7174348697,0.1983967936,0.4408817635,1.53093840533194,100,1231.19223274767
0.9619238477,0.6853707415,2.1162324649,1.2745490982,0.0120240481,2.89417218145763,100,107.503091709324
1.2685370741,0.5971943888,2.5791583166,1.2204408818,0.6653306613,1.49776834993971,100,5345.8494865633
2.9458917836,0.5270541082,0.378757515,1.0851703407,0.380761523,1.99416417283952,100,1042.22588102784
0.5951903808,0.5571142285,0.2164328657,0.50501002,0.7414829659,1.62591677660107,100,860.618957219365
2.0380761523,0.0601202405,0.0541082164,0.2434869739,0.1563126253,3.07516940400814,43.7514757078553,49.2460496552867
2.0440881764,0.3987975952,1.8276553106,1.3016032064,0.4108216433,2.09489754940411,100,1373.04567379849
1.5931863727,0.1342685371,1.7615230461,1.376753507,0.5711422846,2.71291543452686,100,1486.72030183343
2.1342685371,0.7074148297,1.7194388778,1.244488978,0.0080160321,3.10317806778277,100,91.0193305776587
1.8937875752,0.3446893788,2.3446893788,0.8537074148,0.5090180361,1.92688573907748,100,1918.4360485495
2.3026052104,0.0861723447,2.7114228457,0.0240480962,0.3587174349,2.59570013790107,13.1416784985782,19.4485166486573
2.7655310621,0.2324649299,0.2765531062,0.003006012,0.1042084168,1.25938487401505,12.5705129317947,22.621231209569
2.3987975952,0.2004008016,0.4208416834,0.8386773547,0.4829659319,2.40045048857278,100,340.929175037457
2.5731462926,0.6452905812,2.2965931864,0.1833667335,0.5911823647,1.40987193021502,41.6877900024543,58.382162961065
1.3527054108,0.3166332665,1.6593186373,0,0.0460921844,1.81372904300411,23.2765932686561,51.0625630411539
2.9158316633,0.248496994,1.5330661323,1.2294589178,0.0280561122,4.32853586446476,100,238.009050474891
2.7234468938,0.8056112224,2.9338677355,0.8507014028,0.7675350701,1.47830903635258,100,3200.80294154193
