phi_gains_1,phi_gains_2,phi_gains_3,chi_gains_1,chi_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,h_gains_1,h_gains_2,h_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
9.6429285857,0.626065213,0.5369553911,8.4021804361,0.5419883977,-9.057611522,-0.268013603,0.1624324865,3.1910382076,0.8905381076,0.6682006401,0.8435527105,0.3806661332,5.4783044450995,12.0375283859501,11.7495755057877,2.02629087122825,12.0161208396858,1.75251129880654,12.2513759071029,42.4144171059871
9.5519103821,0.9681336267,0.459519904,5.6296259252,0.6480296059,-6.773754751,-0.976155231,0.8453690738,1.8185637127,0.5117423485,0.0748629726,0.33979996,0.9925885177,6.62479569509422,8.76924714429741,4.27758704758776,1.87468997675032,2.62554060250343,0.671488947506105,8.78274580166756,10.799820067616
4.3960792158,0.1077415483,0.7737707542,8.9827965593,0.9332066413,-3.968993799,-0.419723945,0.6929385877,1.8077615523,0.9436687337,0.1879175835,0.6378395679,0.8418883777,5.8487257719335,9.75408892006183,3.81626837711802,2.04562222663237,2.82619227690188,0.849136063312073,9.95728169138112,100
4.6201240248,0.6865573115,0.4432486497,5.1780356071,0.6698139628,-6.065213043,-0.777075415,0.6443288658,1.5281056211,0.9169433887,0.919189838,0.4539387878,0.1045409082,7.3962624161601,9.28307229396978,7.67586234599196,1.91786867635959,100,58.8810979781228,8.15653464681103,35.1523938410103
7.5677135427,0.4726745349,0.3191558312,5.5081016203,0.1901980396,-8.585717143,-0.958391678,0.201240248,1.449489898,0.5099819964,0.2052340468,0.5383676735,0.4631426285,6.70819449905156,7.76642397066522,1.59025167430837,2.0416964341152,4.60341040849577,1.62705027302925,7.89863744263492,11.5718639908248
7.5467093419,0.8037607522,0.6139987998,9.3263652731,0.6100420084,-8.23844769,-0.937907582,0.3330666133,3.2270454091,0.3056211242,0.4283576715,0.4836487297,0.5461892378,6.19714667234728,12.4151651862994,4.44688725958025,1.98133684675413,34.9547810301344,40.1448445217044,13.1305349101582,100
3.2450490098,0.4264052811,0.0848889778,3.5937187437,0.998919784,-3.529305861,-0.782516503,0.1364272855,1.8473694739,0.5106221244,0.4598059612,0.350330066,0.9361472294,5.94149814351065,8.29072681205682,3.70091481944734,2.35731182950773,7.12471616097585,3.1001901875727,8.63878216467958,42.5861450605915
7.0734146829,0.6204840968,0.5322504501,9.4388877776,0.40030006,-4.901580316,-0.999359872,0.349469894,3.0734146829,0.5018203641,0.0207241448,0.3849289858,0.5385877175,6.33143834969418,8.48772328041418,2.1528194760283,2.06338205610921,2.96579514332079,0.780178162755529,8.44365259957287,100
7.3268653731,0.6564912983,0.6739867974,7.3234646929,0.7690138028,-4.872174435,-0.799959992,0.2548509702,1.0186037207,0.7765953191,0.5627095419,0.4155791158,0.5209141828,6.61026180221522,9.63328672554592,5.78363003563527,2.10359797175828,24.222302855603,16.2597767085376,8.83387883766818,31.7146436484988
9.4524904981,0.1189037808,0.4763792759,5.0925185037,0.8955791158,-6.692538508,-0.334106821,0.5161032206,3.824164833,0.2329665933,0.9209811962,0.7181316263,0.6864372875,6.91494097448592,26.1374854068805,40.9195447406905,1.96206782288863,100,62.7285280068934,25.6552474990111,48.7445590310212
3.3696739348,0.1826365273,0.4693218644,4.9139827966,0.3678935787,-9.554710942,-0.872134427,0.7235447089,3.0620124025,0.3944388878,0.3216723345,0.6474294859,0.0817363473,5.96915783906219,10.4026664398527,2.90052130923575,1.83402178060998,4.38674342100143,1.63281411789804,8.42839542532176,15.2052559687622
8.7145429086,0.2530306061,0.2266253251,5.1390278056,0.8568713743,-5.976995399,-0.367713543,0.299059812,1.0588117624,0.7428285657,0.8775905181,0.581240248,0.7160832166,6.63435487050424,14.1148506618364,47.06248526068,2.03451419538085,100,178.241655152293,12.0863666457752,12.0564365028063
4.5067013403,0.6201240248,0.3722824565,3.3566713343,0.3563712743,-6.450290058,-0.835647129,0.0938187638,1.8335667133,0.9182236447,0.0921794359,0.2375075015,0.7386977395,6.38990318833337,14.5396188682089,6.00171226279138,2.18092331252542,3.01069443279951,0.550643782933546,7.72137343013651,8.19649217103271
9.4664932987,0.7879175835,0.6320344069,5.7586517303,0.9060212042,-9.868373675,-0.285297059,0.7719543909,2.2332466493,0.750830166,0.7472194439,0.5921464293,0.524334867,5.28072812601585,100,15.0293755196178,1.71058019200622,100,3.5040441667769,46.9651356567996,46.8146550425845
4.2560512102,0.8606521304,0.0970434087,8.5852170434,0.473754751,-6.815763153,-0.621044209,0.1024204841,2.1066213243,0.4933386677,0.525290058,0.5543508702,0.9836567313,6.04178871546219,9.72578138861976,3.45676042447272,2.13279716005553,5.86830918312034,2.65912389922656,10.3845930595724,12.6173217595775
9.5547109422,0.4424284857,0.0597959592,7.1599319864,0.7382276455,-5.635327065,-0.775635127,0.6837367473,2.5267053411,0.3920384077,0.3413772755,0.6365233047,0.3781956391,7.63405789892611,11.473568541918,3.9906497789481,1.94825780873984,5.29255247397314,2.09951152546948,11.7866573571531,100
7.9569913983,0.7956591318,0.7947469494,7.1764352871,0.4454890978,-7.861772354,-0.909261852,0.9567913583,2.7337467493,0.5064612923,0.430945189,0.1090778156,0.3198539708,6.10076825358778,100,516829.574495023,1.780551283232,100,8.04862304138432,100,100
