phi_gains_1,phi_gains_2,phi_gains_3,chi_gains_1,chi_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,h_gains_1,h_gains_2,h_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
0.670807175882515,0.150053120506902,0.021339284500145,0.688293267136677,0.052227629286727,-0.980102739124325,-0.474558479233738,0.261521469622462,0.019479545095099,0.352894882132242,0.00399999551471,0.206912491518836,0.428216597651245,6.29678821548936,35.7595460503297,26.2438279605595,2.60786467396331,100,11.3433296496915,0.84061075250662,100
0.546593877248381,0.111685120028048,0.377700511815827,0.883748119615662,0.050195099782857,-1.81716061917814,-0.480245472878874,0.027966825350592,0.012135549175364,0.185960898239554,0.003084809457945,0.253575540177453,0.502036282617362,7.11343155798352,24.5486064854036,13.1104717381085,2.89143176792381,100,8.45363914284132,1.99491983333365,37.2789375892555
0.580464692496387,0.224175220533344,0.347529732531331,0.248043740169818,0.087497651939468,-1.77311423274163,-0.458352943713314,0.313869410258511,0.016873684667135,0.127018578964243,0.004704521499242,0.214718890435712,0.547407731746931,6.75440847894689,49.2655447926015,46.0948847494375,2.16647435361095,100,7.81558118122025,44.7909003864943,100
0.898221658985613,0.088957451844806,0.109342466754717,0.954796454019149,0.07066960364671,-0.770306075970943,-0.429358250786664,0.321651417837167,0.012911166515809,0.020727483332565,0.004737468207363,0.249999775735484,0.417737292830191,7.83335135191866,35.8847017943023,19.1730801349611,2.27186545847076,100,12.7983649079847,0.481495099013191,100
0.752245669867431,0.11891101176603,0.3837462975995,0.666560867868686,0.005894611550688,-1.30089486135691,-0.427853099391933,0.403171407493999,0.01845346174556,0.429674545288942,0.004404100794211,0.255167184613948,0.457220934867201,16.3082690360957,28.5924402065703,0,2.01782875025629,100,8.70056338222285,1.26512385582657,35.4942102693723
0.817706385484817,0.239071583248039,0.174197023758279,0.470032771651882,0.091004670403375,-0.646067061780017,-0.412727943380994,0.273579007055072,0.018944962721215,0.237845587078351,0.003438724125539,0.245305376036493,0.57000381361113,5.22857201459937,100,38.407203092755,2.30243176608555,100,10.8787146960275,30.9829025977382,100
0.918306120328963,0.249882331020297,0.248956127944593,0.513337565849619,0.023809965233919,-2.00720237538794,-0.407277301313929,0.054199622050932,0.015075831757943,0.198282623720009,0.003629241370076,0.208962217622684,0.432216860337194,7.28800687776151,100,38.2464703530114,2.73614610067224,100,7.65236977153421,1.58166781138049,100
0.945028169692249,0.1257587216008,0.176762348378618,0.822386188280192,0.013043905817431,-1.24124966660577,-0.460376358626229,0.157428999056694,0.011202840879418,0.050409366755084,0.003257745553551,0.293130610382682,0.447173182489418,15.1989723132075,27.6079947226978,0,2.8701697050125,100,10.945104339209,0.537128271836878,100
0.974128553819397,0.06480512643518,0.324947764652971,0.726665246221639,0.00697453944001,-2.40102381445398,-0.475694974451761,0.136513053483152,0.015811333329337,0.226210950618348,0.004125850092838,0.239720203267343,0.545315503697574,18.1142418943833,40.1903488702709,0,2.43766957220734,100,7.64279609943228,0.758613367472466,46.8759470598978
0.622394990590975,0.075884021043941,0.095562953737457,0.856299380533025,0.064858481471511,-1.2082039331603,-0.405677880496028,0.176025197936348,0.016130505412371,0.296025519355169,0.004096615318885,0.21061587146249,0.56353158563504,7.04029172481547,30.5734190313908,30.4193491362101,2.81583110537851,100,7.838137087007,12.9221863224156,100
0.707755453761256,0.157106960879424,0.311549710470715,0.50313240708326,0.056630659037834,-2.60253806157748,-0.472359166001576,0.480328433754968,0.019128923812641,0.080613322833073,0.004467910208631,0.271624115808798,0.588971885712092,6.48417645552824,42.0532352116298,39.6870102048563,2.11164131731782,48.8255151349998,6.9987845775664,15.5818432730233,42.0380866705081
0.60684727168068,0.05874884013352,0.153938310930244,0.636534965826544,0.062093982461378,-1.74701324139521,-0.442683248419989,0.239715486717014,0.010345623056541,0.333816509108384,0.00332801943371,0.223690693538427,0.420970532132498,6.85386596288468,43.9950541529588,35.7921452424875,2.62478250612071,100,11.6526080838293,0.60412652898958,100
0.840556809921768,0.104650479651819,0.269848268262321,0.258954460461087,0.079594058065946,-1.14570380311513,-0.469258954337878,0.220665024232242,0.012590489712845,0.456609976116653,0.003191063464039,0.222040423779482,0.514971161920722,5.55780293555399,100,46.4389420846686,2.51382487928807,49.9209494852196,9.96086197808872,45.4257990854595,49.3960343311663
0.810936605031201,0.010997576124318,0.24204553668842,0.658809397646704,0.071822465001001,-2.87955727954968,-0.454073547174517,0.115896907194001,0.017259172427904,0.067407442117951,0.003939173499986,0.290005916114845,0.577691010925529,6.23707927675378,36.0532916232327,35.3002745012654,2.46738757707972,100,6.58318908128492,0.326312518205911,32.4180627904653
0.967459767487827,0.179844744550368,0.149480343571112,0.345410252139672,0.011664137912545,-0.806763218744604,-0.449185330958176,0.474510369556449,0.016743563986259,0.165477923140845,0.004209530032584,0.233401857263784,0.476541010971034,9.11686091947099,100,29.6768528384064,2.1573113099481,100,12.6032775187211,0.629021819350736,100
0.792601790965795,0.054451986561175,0.015039377573646,0.485301933051725,0.003759844393412,-1.10136433116596,-0.435487386770475,0.288100507829224,0.014676266053323,0.276889940003835,0.004052107512278,0.287277212710659,0.450491703876949,12.6464080247539,100,7.99938422339832,2.66574492937365,48.5105464818226,8.64474701420519,0.384989782958471,46.9458269671104
