phi_gains_1,phi_gains_2,phi_gains_3,chi_gains_1,chi_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,h_gains_1,h_gains_2,h_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
0.7448979592,0.2204081633,0.1469387755,0.2653061224,0.0428571429,-0.704081633,-0.457142857,0.3265306122,0.0169387755,0.306122449,0.003122449,0.287755102,0.587755102,20.8008571223268,100,9.55536353603583,26.7866375254839,29.4139136211513,0.601918140647184,0.936434296997834,2.31156928749641
0.693877551,0.2693877551,0.3918367347,0.9510204082,0.0489795918,-2.336734694,-0.440816327,0.4591836735,0.0124489796,0.6530612245,0.0036530612,0.206122449,0.5102040816,7.6636503723901,30.4294661947542,7.18659966728683,41.999913441779,46.6285633793897,0,4.82752754595515,15.4115150553501
0.6020408163,0.2448979592,0.2367346939,0.5265306122,0.0469387755,-3,-0.412244898,0.306122449,0.0146938776,0.4081632653,0.0032857143,0.2857142857,0.5755102041,14.0160770885691,21.8890882184163,1.79762173569553,100,100,0,2.68457909641037,3.47951966995468
0.9183673469,0.0428571429,0.4,0.3306122449,0.0265306122,-1.418367347,-0.426530612,0.3775510204,0.0144897959,0.4693877551,0.0040204082,0.2959183673,0.5551020408,20.8034483042287,100,3.56909100356326,100,100,0,0.325030861145634,3.83135045586138
0.9489795918,0.293877551,0.3346938776,0.8530612245,0.0142857143,-1.469387755,-0.436734694,0.1326530612,0.0118367347,0.2857142857,0.0045918367,0.2591836735,0.5346938776,9.77994825221963,16.1477543897804,0.935649643063385,23.2588118959673,100,3.51230028183391,1.69188738522229,2.06742701221213
0.9897959184,0.1224489796,0.1387755102,0.3795918367,0.0102040816,-1.112244898,-0.471428571,0.4183673469,0.0132653061,1,0.0032040816,0.2530612245,0.4816326531,19.1430290749381,32.1328709287832,0.717753043261538,35.0578728915595,41.1194530111425,1.07399186215147,0.503419265417806,100
0.6530612245,0.287755102,0.2530612245,0.8204081633,0.0836734694,-0.857142857,-0.483673469,0.1836734694,0.0120408163,0.5102040816,0.0045510204,0.2346938776,0.4204081633,7.7727825909514,40.8888376368361,8.69583125185467,25.0050501653852,100,4.01224760942909,2.44217932425437,3.34982987457606
0.5306122449,0.1285714286,0.2857142857,0.3632653061,0.0897959184,-0.602040816,-0.418367347,0.0918367347,0.0134693878,0.4285714286,0.0033265306,0.2653061224,0.4163265306,11.4025778279598,100,27.6195711079611,16.7138631209605,100,8.82295192696074,1.74995960673897,3.62248687169349
1,0.1775510204,0.1632653061,0.9836734694,0.0510204082,-0.908163265,-0.491836735,0.0612244898,0.016122449,0.8367346939,0.0034081633,0.2489795918,0.4979591837,7.80851135275347,12.3572377637577,1.92185652785786,100,100,0,0.668119110766918,5.83129755851302
0.612244898,0.2081632653,0.1795918367,0.9346938776,0.0918367347,-2.744897959,-0.432653061,0.3979591837,0.02,0.0204081633,0.0041428571,0.2102040816,0.5020408163,8.5164216032237,24.2918158032257,2.36284273516172,4.08792157696506,4.97936676018373,0.431892512566301,4.44850835425594,0.365645544797343
0.8265306122,0.2326530612,0.2775510204,0.2489795918,0.0734693878,-2.948979592,-0.489795918,0.2857142857,0.0155102041,0.2448979592,0.0036938776,0.2714285714,0.4653061224,21.7833890370088,100,10.3363540768117,32.4693250290491,34.5279264211336,0.292485231212503,1.84884796836226,1.51113777515347
0.9285714286,0.1530612245,0.3836734694,0.6244897959,0.0693877551,-1.928571429,-0.451020408,0.1428571429,0.0183673469,0.1836734694,0.0047959184,0.2571428571,0.4040816327,9.13033571331823,100,13.3241216716118,17.1291918689245,18.6981639424333,1.09919413525545,1.21881464322136,1.27563223346825
0.5,0.0857142857,0.3265306122,0.3142857143,0.0530612245,-2.132653061,-0.459183673,0.0714285714,0.0159183673,0.9183673469,0.0043061224,0.2816326531,0.5387755102,15.4311267226593,100,17.5077689166431,33.1610664619931,100,2.04285391818082,1.93862805422563,100
0.6836734694,0.0551020408,0.2448979592,1,0.0020408163,-1.163265306,-0.43877551,0.3571428571,0.0140816327,0.8163265306,0.0042244898,0.2081632653,0.4326530612,9.24432740304649,15.6620390509518,0.339061475760993,42.6040367304406,46.8814932386665,0,1.15089527725617,27.6761999767844
0.7653061224,0.2571428571,0.3673469388,0.4775510204,0.0816326531,-1.520408163,-0.465306122,0.1734693878,0.0108163265,0.1020408163,0.0034489796,0.2183673469,0.5795918367,6.77705966666573,100,52.9087625357432,10.6462194776296,100,5.58987871965277,39.7077141636478,43.7077793196484
0.9591836735,0.0183673469,0.1142857143,0.5755102041,0.0959183673,-1.571428571,-0.481632653,0.1632653061,0.0104081633,0.7346938776,0.0042653061,0.2448979592,0.5714285714,9.99547269942789,49.3946197235562,7.84116721652535,100,100,0,0.457549723774487,9.50404556573841
0.8775510204,0.2387755102,0.3102040816,0.4448979592,0.0857142857,-1.826530612,-0.430612245,0.4285714286,0.0193877551,0.9591836735,0.0037346939,0.2510204082,0.4571428571,11.4361908914193,100,13.5437479166147,25.8781743294911,100,3.2774188003184,2.08928371447965,100
0.9693877551,0.0979591837,0.0571428571,0.2326530612,0.0755102041,-2.540816327,-0.404081633,0.3673469388,0.0136734694,0.2653061224,0.0033673469,0.2326530612,0.506122449,19.4814710260903,100,15.3900144386888,42.5761876807821,45.1504531884177,0,0.588102225516131,1.78992129111281
0.8163265306,0.1102040816,0.1551020408,0.493877551,0.0040816327,-2.489795918,-0.485714286,0.0510204082,0.0126530612,0.5306122449,0.0035306122,0.2795918367,0.5918367347,14.974296017248,26.9996237732981,0.328586517045859,100,100,0,0.63257579037484,4.20265701611194
0.6224489796,0.1469387755,0.0163265306,0.8040816327,0.0326530612,-2.183673469,-0.42244898,0.2040816327,0.0167346939,0.7755102041,0.0043877551,0.2224489796,0.5959183673,8.71599933334184,14.069839237471,1.90265495663224,31.0767229578179,100,2.6886523940989,5.7814068327002,100
0.8469387755,0.0244897959,0.2040816327,0.6408163265,0.0632653061,-1.214285714,-0.408163265,0.4387755102,0.0189795918,0.387755102,0.0047142857,0.2306122449,0.4734693878,10.54380761584,31.8388528995563,3.51942420695068,33.0712549994813,35.7829714284503,0.266329250206598,0.333007670065884,2.80414168700273
0.6428571429,0.0306122449,0.3591836735,0.9020408163,0.0367346939,-0.551020408,-0.446938776,0.0408163265,0.0128571429,0.6326530612,0.0043469388,0.2918367347,0.5469387755,8.57241324209883,32.0564542320432,4.48875150369572,14.736891001165,100,13.5841938672295,0.928052023742573,4.5058201939461
0.8571428571,0.2632653061,0.0734693878,0.787755102,0.1,-2.795918367,-0.453061224,0.1224489796,0.0171428571,0.6734693878,0.0046326531,0.2612244898,0.4367346939,7.74098317520999,33.7349106606135,5.59826392908152,100,100,0,4.98661155470558,11.1789856124084
0.7244897959,0,0.3183673469,0.4285714286,0.0408163265,-1.724489796,-0.5,0.4489795918,0.012244898,0.693877551,0.0049591837,0.212244898,0.5183673469,13.0728790180177,100,11.8625807829243,33.0795733203558,100,1.46117862979733,1.08637994860332,7.88556554153783
0.8673469388,0.1591836735,0.0326530612,0.8693877551,0.0714285714,-0.959183673,-0.467346939,0.3367346939,0.013877551,0.0612244898,0.0046734694,0.2,0.5591836735,8.09088415250993,24.5046383518331,3.76004698356047,7.69594996401624,38.6043803238669,2.80345921559979,0.693341433098176,0.997648248691914
0.5510204082,0.2020408163,0.3510204082,0.412244898,0.0571428571,-1.265306122,-0.420408163,0.4897959184,0.0114285714,0.2244897959,0.005,0.2265306122,0.5142857143,10.6943993611954,100,24.7292080934173,10.4457727562197,100,12.7777051894085,2.65278504150507,1.91422649576855
0.5918367347,0.1714285714,0.0244897959,0.5591836735,0.012244898,-1.316326531,-0.410204082,0.2653061224,0.0191836735,0.0816326531,0.0031632653,0.2551020408,0.4489795918,13.221574693083,22.3596884108629,0.591704538160442,15.3371691813008,16.6622256365227,0.234464164087966,0.938156266058075,1.18328013731187
0.5612244898,0.2755102041,0.106122449,0.2163265306,0.093877551,-1.775510204,-0.46122449,0.3469387755,0.0181632653,0.7551020408,0.0049183673,0.2387755102,0.4244897959,21.566459789809,100,13.8719690505404,45.8566189962145,49.8551848336139,0,3.43227236771714,20.7323070952312
0.9387755102,0.1408163265,0.0489795918,0.5102040816,0.0448979592,-2.030612245,-0.497959184,0.3163265306,0.0195918367,0.5918367347,0.0035714286,0.2040816327,0.5306122449,12.4254255348433,35.3690322734551,2.91895889553708,100,100,0,0.656048483013511,5.06128929961423
0.7346938776,0.1346938776,0.2693877551,0.2816326531,0.0979591837,-2.081632653,-0.424489796,0.112244898,0.0179591837,0.5714285714,0.0037755102,0.2020408163,0.5510204082,14.7065415692695,100,25.6109665975967,100,100,0,1.55942109646351,7.18898007650313
0.5714285714,0.2142857143,0.1306122449,0.9673469388,0.0244897959,-2.285714286,-0.469387755,0.1530612245,0.0130612245,0.1632653061,0.003,0.2285714286,0.4897959184,8.25770016672828,14.972812449413,0.58834259155307,32.8961897834034,35.064927765064,0.268947298358069,5.32345221954776,1.14028132837767
0.7755102041,0.1653061224,0.2285714286,0.6571428571,0.0775510204,-2.591836735,-0.495918367,0.5,0.0165306122,0.8979591837,0.0039795918,0.2897959184,0.6,9.62776730567276,29.1896296119676,4.64841119043218,32.080844539686,100,2.22084550328931,2.90688833603654,100
0.7857142857,0.0673469388,0.0979591837,0.5428571429,0.0224489796,-2.693877551,-0.416326531,0.387755102,0.0142857143,0.8775510204,0.0044693878,0.2693877551,0.4530612245,12.975563663187,21.4359006414227,1.32767104222198,26.8412461897435,100,4.04848319571047,2.81340615020092,100
0.5408163265,0.0489795918,0.0081632653,0.6081632653,0.0387755102,-1.06122449,-0.487755102,0.2959183673,0.0157142857,0.4897959184,0.004877551,0.2734693878,0.5224489796,11.4016383608033,35.6294943448117,3.20173800845047,42.2766461831196,46.2465588035079,0,0.663909825970321,2.95646221145456
0.8367346939,0.1163265306,0.187755102,0.8857142857,0.0306122449,-1.87755102,-0.475510204,0.4693877551,0.0151020408,0.1428571429,0.0030816327,0.3,0.412244898,8.98749844667158,14.5873901997458,1.13221202282634,24.9995888396326,26.6132526227669,0.305013821651667,0.626078902728868,1.27119103658948
0.7551020408,0.0795918367,0.0653061224,0.2,0.0551020408,-0.653061224,-0.47755102,0.2551020408,0.0106122449,0,0.0034897959,0.2204081633,0.4612244898,23.736620748422,100,10.6378353624659,2.90238619217849,30.8786365227532,5.44232440060284,0.603067187471547,16.6046209671059
0.5102040816,0.3,0.2204081633,0.7387755102,0.0653061224,-1.673469388,-0.473469388,0.0816326531,0.0185714286,0.4489795918,0.0039387755,0.2836734694,0.5632653061,10.3047956902783,28.0102057692199,2.1140890661028,33.4797378751901,36.4477485648429,0.454062876645334,3.87869354562798,3.13821869246072
0.806122449,0.012244898,0.3755102041,0.7551020408,0.0346938776,-2.897959184,-0.428571429,0.2448979592,0.0112244898,0.1224489796,0.0036122449,0.2244897959,0.5265306122,9.92563938477487,15.4758775784126,1.67657301013546,23.0674250994643,24.8448970342167,0.283496165233199,0.96783345657605,0.962244414659967
0.7142857143,0.0367346939,0.0408163265,0.3959183673,0,-1.010204082,-0.444897959,0.0204081633,0.0148979592,0.8571428571,0.0038571429,0.2632653061,0.4448979592,18.7667413809273,32.0211173281353,0,100,100,0,0.384669793508376,11.9693765250617
0.5816326531,0.006122449,0.1714285714,0.7224489796,0.087755102,-2.234693878,-0.479591837,0.193877551,0.0153061224,0.612244898,0.0030408163,0.2673469388,0.4693877551,9.12496598205145,39.3190162051138,5.6767372245448,100,100,0,0.400294215446295,5.97436354610951
0.7040816327,0.1836734694,0,0.8367346939,0.0673469388,-1.62244898,-0.4,0.1020408163,0.0116326531,0.2040816327,0.0040612245,0.2755102041,0.4857142857,8.63356815307898,26.6674106504014,2.76674033232327,33.7051493897852,36.6496822256743,0.255484763958402,0.923495811485955,1.20712321404909
0.9081632653,0.0612244898,0.3020408163,0.6734693878,0.0591836735,-2.387755102,-0.414285714,0,0.0197959184,0.7959183673,0.0045102041,0.2979591837,0.5428571429,9.47794013253986,29.627273629774,7.44742529551981,32.1570713056204,100,1.96214215420407,0.953852935961377,100
0.6734693878,0.2816326531,0.0897959184,0.7714285714,0.0795918367,-1.367346939,-0.442857143,0.2142857143,0.01,0.9795918367,0.003244898,0.2469387755,0.5836734694,7.01510731035273,37.2437772492681,7.26053497732042,30.7623269318514,100,2.98307707318184,6.07029914824619,100
0.6326530612,0.1040816327,0.212244898,0.5918367347,0.0183673469,-0.806122449,-0.434693878,0.0306122449,0.017755102,0.0408163265,0.004755102,0.2408163265,0.4775510204,12.7941217727461,20.9790696670535,1.01727099933815,4.59994903943641,100,9.35227153760676,1.63166680411504,36.3729741003917
0.887755102,0.1897959184,0.2612244898,0.706122449,0.0081632653,-0.755102041,-0.402040816,0.2346938776,0.0163265306,0.9387755102,0.0038979592,0.293877551,0.4408163265,11.3881948340054,19.7052234428556,0.537374920377709,100,100,0,1.23983596925632,100
0.6632653061,0.0734693878,0.293877551,0.6897959184,0.0163265306,-2.846938776,-0.448979592,0.4795918367,0.0187755102,0.3673469388,0.0038163265,0.2367346939,0.5673469388,11.9112226604919,19.6977042534094,0.660324097373244,37.1141173927689,39.4091056338529,0,1.20798320586034,2.59583398678933
