chi_gains_1,chi_gains_2,phi_gains_1,phi_gains_2,phi_gains_3,h_gains_1,h_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
0.820408163265306,0.097959183673469,0.540816326530612,0.189795918367347,0.212244897959184,0.015714285714286,0.003081632653061,-2.18367346938775,-0.477551020408163,-0.163265306122449,0.230612244897959,0.563265306122449,5.74220921413428,35.8099356157647,30.5804842720852,2.54074695638699,100,8.06041614081752,13.0939823909074,27.7150930587512
0.96734693877551,0.038775510204082,0.989795918367347,0.006122448979592,0.293877551020408,0.017551020408163,0.00430612244898,-1.8265306122449,-0.430612244897959,-0.040816326530612,0.26530612244898,0.502040816326531,8.75817375478186,25.6026754272203,8.49921747344855,2.87209056723606,100,7.6117359254563,0.496046256578534,49.4937081748513
0.836734693877551,0.012244897959184,0.581632653061224,0.226530612244898,0.146938775510204,0.01265306122449,0.003775510204082,-0.959183673469388,-0.404081632653061,-0.081632653061225,0.255102040816327,0.424489795918367,18.4156858924456,43.5011403817466,0,3.29066850808749,100,9.94401173874369,3.56275165599278,100
0.444897959183674,0.002040816326531,0.877551020408163,0.257142857142857,0.302040816326531,0.017755102040816,0.003122448979592,-1.77551020408163,-0.420408163265306,-0.275510204081633,0.240816326530612,0.408163265306122,13.8686196917673,100,8.43400837627559,2.26461435431895,29.0113811373141,7.1777969822842,2.05016702900814,5.91441932267618
0.461224489795918,0.024489795918367,1,0.177551020408163,0.351020408163265,0.016938775510204,0.003734693877551,-1.97959183673469,-0.481632653061225,-0.214285714285714,0.238775510204082,0.575510204081633,7.31182903406742,100,42.0807675859278,2.38107570253969,100,7.75650833496042,1.07414165595175,100
0.804081632653061,0.083673469387755,0.5,0.030612244897959,0.155102040816327,0.012244897959184,0.004673469387755,-1.41836734693878,-0.479591836734694,-0.112244897959184,0.253061224489796,0.489795918367347,7.32911722121028,41.311463818028,24.2353559905103,3.07827823978077,100,9.95596304241861,0.597649881904615,100
0.248979591836735,0.079591836734694,0.979591836734694,0.104081632653061,0.097959183673469,0.018775510204082,0.004959183673469,-0.857142857142857,-0.410204081632653,-0.13265306122449,0.261224489795918,0.526530612244898,5.24103043910783,100,40.4152457829762,3.153204634513,100,8.61205009624593,43.5093855760357,100
0.722448979591837,0.091836734693878,0.704081632653061,0.183673469387755,0.285714285714286,0.011632653061225,0.003040816326531,-0.755102040816326,-0.455102040816327,-0.418367346938776,0.212244897959184,0.46530612244898,6.29069211423485,44.4868182644714,31.8574028912314,1.91378633435154,100,14.2661910658969,11.1416491445788,100
0.297959183673469,0.036734693877551,0.969387755102041,0.128571428571429,0.236734693877551,0.010612244897959,0.004387755102041,-2.8469387755102,-0.438775510204082,-0.224489795918367,0.202040816326531,0.477551020408163,7.38643488836369,100,52.4256379949518,2.30895895644851,100,10.0953993862804,13.8394698288328,100
0.738775510204082,0.016326530612245,0.76530612244898,0.140816326530612,0.114285714285714,0.01734693877551,0.005,-0.5,-0.442857142857143,-0.244897959183673,0.3,0.481632653061225,12.9860902617823,22.2070977193609,0.646006653863451,2.75457266561516,49.593598008811,12.781008101144,0.70312938502874,48.7166639979911
0.314285714285714,0.044897959183674,0.795918367346939,0.097959183673469,0.244897959183673,0.016122448979592,0.004836734693878,-2.43877551020408,-0.424489795918367,-0.193877551020408,0.283673469387755,0.412244897959184,7.01500354202593,48.4892769050201,51.2195128396649,2.39216055929172,100,8.52492150571338,25.0995692432321,100
0.951020408163265,0.057142857142857,0.591836734693878,0.13469387755102,0.342857142857143,0.014489795918367,0.004020408163265,-2.89795918367347,-0.43265306122449,-0.336734693877551,0.208163265306122,0.416326530612245,7.13521828956018,30.4346445127019,22.5499859649374,2.15097520636821,100,8.80180922350939,12.516960621993,48.5861165085983
0.477551020408163,0.046938775510204,0.714285714285714,0.079591836734694,0.163265306122449,0.017142857142857,0.003326530612245,-1.26530612244898,-0.4,-0.020408163265306,0.295918367346939,0.546938775510204,6.15752427929095,100,30.6771265158079,3.69094446953628,43.6544044043441,4.0428307424677,0.57616268362521,22.0139564670688
0.657142857142857,0.048979591836735,0.887755102040816,0.3,0.008163265306122,0.015918367346939,0.003612244897959,-2.59183673469388,-0.495918367346939,-0.357142857142857,0.23469387755102,0.436734693877551,6.96098862660516,100,38.1486421435052,2.25036083379988,100,7.67345278050724,13.2180572663935,48.8352108703091
0.363265306122449,0.075510204081633,0.816326530612245,0.159183673469388,0.122448979591837,0.019591836734694,0.003408163265306,-1.36734693877551,-0.473469387755102,-0.397959183673469,0.291836734693878,0.448979591836735,5.99112015934234,100,45.9481305458257,2.2470493961761,49.7176460886944,6.24993543655563,34.4889101708302,48.7749202199394
0.346938775510204,0.063265306122449,0.846938775510204,0.287755102040816,0.383673469387755,0.013877551020408,0.004632653061224,-1.06122448979592,-0.418367346938776,-0.061224489795918,0.23265306122449,0.551020408163265,5.61307299324832,100,39.7359510920662,2.90224917868721,100,9.5974842309225,25.2144667004948,100
0.395918367346939,0.089795918367347,0.89795918367347,0.238775510204082,0.089795918367347,0.012448979591837,0.003897959183673,-1.46938775510204,-0.412244897959184,-0.204081632653061,0.269387755102041,0.428571428571429,5.51775998299477,100,34.1888933588399,2.60888942137854,100,9.19763093417962,41.0900799799857,100
0.755102040816326,0.03265306122449,0.551020408163265,0.16530612244898,0.106122448979592,0.019183673469388,0.004061224489796,-0.653061224489796,-0.448979591836735,-0.469387755102041,0.210204081632653,0.53469387755102,10.6688820742458,33.114410750591,2.49962848660414,2.19913892210378,100,8.64802129770998,3.33255221070499,49.4215550146191
0.330612244897959,0.018367346938776,0.642857142857143,0.281632653061224,0.081632653061225,0.013061224489796,0.004224489795918,-1.52040816326531,-0.489795918367347,-0.306122448979592,0.297959183673469,0.571428571428571,8.73033354776304,100,35.2389930677666,2.26155932877185,100,10.9241991355923,13.8494037113535,100
