chi_gains_1,chi_gains_2,phi_gains_1,phi_gains_2,phi_gains_3,h_gains_1,h_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
6.60826713342668,1.34520416083217,3.17763552710542,36.7677596519304,181.429402420484,-15.9925130626125,-7.86637615523105,2.91158231646329,0.671601080216043,0.519934286857372,-0.00954350870174,0.229090336127226,0.0588243167154472,100,238077.140062026,100,100,0,100,100
40.8072304860972,2.97812540508102,3.05861172234447,28.3780781556311,57.725324844969,-34.0322188037608,-2.29931768353671,2.01140228045609,0.376433566713343,0.88973174634927,0.590917303460692,0.913436574654931,0.00836671149980983,100,294503.677715387,100,100,0,100,100
16.7932780556111,3.33811228245649,3.45769153830766,136.293140588118,246.020988777756,-25.1158355671134,-5.05741532306461,2.77755551110222,0.754735707141428,0.689417363472695,0.760073934786958,0.21222264714943,100,100,0,100,100,0,100,100
41.2391037407482,2.83101538307662,1.45129025805161,128.683031266253,258.908437907582,-37.3162550110022,-7.70230134026805,1.46129225845169,0.66875075015003,0.284689637927585,0.592907381476295,0.712831559311862,1.63832013733156e-06,100,132992.190484087,100,100,0,100,100
9.89230334066813,3.07591030206041,0.603120624124825,70.2893631526305,359.22989819964,-16.289425925185,-2.47651848369674,3.17163432686537,0.429006321264253,0.346530466093219,0.305431566313263,0.903396283596719,0.0243775759090559,100,192756.353158275,100,100,0,100,100
24.8009279855971,2.29622718543709,1.19123824764953,166.139618123625,96.8506943588718,-37.8381018603721,-2.83420158031606,0.594118823764753,0.529084576915383,0.840366013202641,0.149300900180036,0.234913704940988,0.0289133489784517,100,175393.923077319,100,100,0,100,100
39.9524813362673,4.03039473894779,0.746149229845969,109.936176595319,90.0597032006401,-1.82167189437887,-0.415738807761553,1.42828565713143,0.022200880176035,0.669813642728546,0.11185125025005,0.189330783536707,0.0255273625405801,100,274418.430525585,100,100,0,100,100
39.0437480296059,0.584558811762352,1.49529905981196,176.088443968794,380.606086277255,-18.3948080416083,-3.9056101220244,3.61472294458892,0.663050090018004,0.051048929785957,0.095930626125225,0.733715364712943,0.0164064233890548,100,101870.667256872,100,100,0,100,100
28.7687635127025,1.05271482296459,4.69093818763753,31.38499939988,37.4295217243448,-21.6158627325465,-4.67512100420084,3.15663132626525,0.796698899779956,0.642546649329866,0.505163032606521,0.849781129345869,0.00923330815024936,100,238106.281739958,100,100,0,100,100
29.0836710942188,2.37497431486297,4.5129025805161,121.369901820364,166.612694438888,-19.0066284856971,-2.48472222444489,0.703140628125625,0.119270454090818,0.578923664732947,0.719548709741948,0.231299200160032,0.11845587677256,100,2981.35712805334,0.627760727873734,100,46.8575034955684,100,100
29.5155443488698,2.54891028205641,0.568113622724545,37.8443117023405,39.7446323464693,-39.9974681336267,-6.26336521304261,2.63352670534107,0.124496059211842,0.099167153430686,0.500459211842368,0.349774634646929,0.021599836773865,100,119601.436516183,100,100,0,100,100
35.4717963192639,0.020348609721944,4.87997599519904,7.77509925985198,371.422814142829,-42.2198159231846,-3.71528333666733,1.91738347669534,0.158224964992999,0.09221674334867,0.045816843368674,0.816848974674935,0.00117022628714736,100,424941.329504989,100,100,0,100,100
3.72011474294859,2.02364096819364,2.17243448689738,11.3017352870574,94.2269023204641,-29.2096341268254,-3.64309041808362,0.453090618123625,0.345713342668534,0.311600200040008,0.683184556911382,0.951790486497299,0.00355263915836179,100,163932.079590246,100,100,0,100,100
26.6723787557511,1.92239465893179,0.16003200640128,81.3518635327065,282.368225545109,-44.8650396079216,-7.32164776955391,3.95479095819164,0.139222764552911,0.25421476295259,0.515113422684537,0.101779445509102,0.00441422346136555,100,236173.166747353,100,100,0,100,100
12.2316168033607,1.20415161032206,2.91158231646329,95.3470401880376,3.70607699539906,-38.4499223044609,-4.55370564112823,2.79855971194239,0.173901780356071,0.725595139027806,0.800780076015203,0.582910193018604,0.0272991403158138,100,302988.910171037,100,100,0,100,100
18.6287393878776,3.6695425085017,1.15623124624925,39.7004359271854,170.471212142428,-36.911373834767,-2.06797219443889,2.04240848169634,0.213806401280256,0.08704848969794,0.52090274054811,0.026678068393679,0.0137400491618416,100,197011.048799273,100,100,0,100,100
34.1671791958392,3.038700120024,2.72254450890178,153.62934084817,239.384338327666,-36.7494213642729,-7.8253574514903,4.31086217243449,0.460201600320064,0.308926965393079,0.849084696939388,0.60359319259852,0.000888067899406764,100,137483.686738252,100,100,0,100,100
39.6465711142228,2.0824849769954,4.31786357271454,79.3101268853771,33.4166633126625,-30.1453595119024,-7.77121276255251,1.38827765553111,0.479045449089818,0.251363312662533,0.07675351070214,0.489937097819564,0.0045987145471873,100,11240.4419777212,100,100,0,100,100
6.78821432286457,0.97656375275055,0.131026205241048,27.8583633726745,104.027537287457,-40.8882067213443,-3.05078033606721,3.34466893378676,0.408420604120824,0.258670154030806,0.117097819563913,0.662830909841968,0.00208736494830797,100,480464.332550569,100,100,0,100,100
30.1363621524305,0.992140108021604,1.06021204240848,94.6788354670934,230.586917963593,-43.9563063012603,-7.58088597719544,0.153030606121224,0.443257971594319,0.203423304660932,0.366943068613723,0.571263455391078,0.0113960045747561,100,93648.2988073744,100,100,0,100,49.7922187482907
39.5206080816163,0.028136787357471,4.16783356671334,0.053622484496913,88.9021478895779,-7.40003476695339,-3.36744472894579,4.3378675735147,0.296307621524305,0.409618803760752,0.161965033006601,0.89014309939988,0.00302522903316871,100,352654.66136043,100,100,0,100,100
7.93987633526705,2.21661470294059,0.280056011202241,98.6138188237648,115.294408981796,-13.563226005201,-6.82942332466493,2.11442288457691,0.18514474894979,0.417103860772154,0.434786637327466,0.515037825465093,0.00266605932829345,100,362286.146178489,100,100,0,100,100
40.6092885777156,1.97518119623925,0.393078615723145,144.348719723945,145.853869193839,-29.2906103620724,-0.330419903980796,2.19243848769754,0.714831086217243,0.224630966193239,0.183132226445289,0.713032365133027,0.0262326062552063,49.9082997930855,281494.546109593,100,100,0,100,100
10.6930683336667,2.76351784356871,0.278055611122224,150.139827305461,9.18517213442686,-43.7403696739348,-1.59051448289658,4.64592918583717,0.165034086817363,0.289145029005801,0.565408121624325,0.883315701480296,100,100,0,100,100,0,100,100
5.96945461092218,0.041117083416683,3.22164432886577,68.5817288657732,374.355287597519,-37.9820596119224,-1.31158729745949,3.53870774154831,0.1368474894979,0.120553030606121,0.665273854770954,0.511222514862973,0.000692602921736452,100,224166.724639743,100,100,0,100,100
40.312375715143,0.839837967593518,1.44328865773155,162.798594518904,131.345842628526,-21.7508231246249,-1.29682056411282,3.40968193638728,0.461468413682737,0.365599539907982,0.554191318263653,0.908617234946989,0.00705335085113878,100,543612.902932905,100,100,0,100,100
29.2186314862973,2.62592670534107,1.55631126225245,148.246580596119,378.136634946989,-44.2982059611922,-6.24367623524705,4.12182436487297,0.306283776755351,0.787079535907181,0.827012922584517,0.637529376375275,0.0109642271458266,100,48490.2978776206,100,100,0,100,100
41.9139057011402,2.39141602320464,3.48869773954791,128.571663812763,202.111057311462,-22.0297412682536,-3.71200184036807,4.4498899779956,0.455134346869374,0.130889537907582,0.098825285057011,0.445759817163433,100,100,0,100,100,0,100,100
19.4205070214043,1.67317297459492,1.58131626325265,66.057399919984,192.233251990398,-29.8304519303861,-6.77363788757752,3.47969593918784,0.091558911782357,0.835019543908782,0.706160912182436,0.332505334026805,0.0252699635538312,100,236067.603683465,100,100,0,100,100
33.4833798759752,2.62246529305861,0.669133826765353,171.782235767153,7.56459469893977,-1.12887521504301,-7.12147649529906,1.81036207241448,0.087283416683337,0.811495079015803,0.782326625325065,0.151177677515503,0.057821111207335,100,987443.939181006,100,100,0,100,100
40.4563334666933,1.05617623524705,2.93058611722345,91.5976692538508,117.918201020204,-8.62367565513102,-4.49463870774155,3.72274454890978,0.100109901980396,0.034831306261252,0.461381316263253,0.611826231266253,0.0135770856525794,100,68842.5926321668,100,100,0,100,100
27.1492388077615,4.08750804160832,0.642128425685137,97.7228791958392,192.156081636327,-23.6582633326665,-4.1796150630126,3.86477295459092,0.764236807361472,0.487855471094219,0.519093578715743,1.00058630104021,0.00379118666264944,100,117797.679038767,100,100,0,100,100
20.9680528505701,2.33516807361472,4.70494098819764,19.208824484897,169.69950860172,-8.11082616523304,-2.71114546909382,4.40088017603521,0.596859091818364,0.283798559711942,0.260745269053811,0.925685729745949,0.0287355208022526,100,144161.42766015,100,100,0,100,100
31.5759396679336,1.78134210842168,4.33286657331466,26.3734639927986,338.779754370874,-26.8973127425485,-6.44876975395079,1.62132426485297,0.351255651130226,0.252432606521304,0.58241424284857,0.098164940728146,0.000471849569873672,100,49646.302204183,100,100,0,100,100
27.1312440888178,0.224571934386877,4.64592918583717,146.613191278256,305.905183536707,-7.17510078015603,-7.39548143628726,0.267053410682136,0.423305661132226,0.606012442488498,0.540079855971194,0.249371724064813,0.00386343505105113,100,66665.17433111,100,100,0,100,100
21.1390026805361,2.44679861972394,1.74534906981396,4.06285081016203,347.036982256451,-42.4987340668134,-7.2445326065213,3.08361672334467,0.33700400080016,0.867098359671934,0.195796359271854,0.859219002940588,0.0114931140673074,100,268406.245549724,100,100,0,100,100
19.3395307861572,-0.093012642528506,3.78975795159032,45.046073694739,90.3683846169234,-40.3303704340868,-7.32492926585317,0.382076415283057,0.635813602720544,0.605477795559112,0.430444648929786,0.093345601020204,0.0751307656934466,100,349844.162275091,100,100,0,100,100
13.6711943188638,3.51550966193239,4.06781356271254,124.154088157632,365.789378295659,-16.7752833366673,-4.06804418883777,4.13582716543309,0.478412042408482,0.588725525105021,0.067164952990598,0.150575260052011,100,100,0,100,100,0,100,100
35.5617699139828,2.37843572714543,4.68993798759752,14.3086565313063,165.069287357471,-2.50547121424285,-6.37001384276855,3.95579115823165,0.657824484896979,0.132671694338868,0.380511782356471,0.046959456331266,0.0261162267538468,100,214527.93523841,100,100,0,100,100
17.0182120424085,0.870990678135627,2.73854770954191,22.7354605121024,373.274902640528,-30.3073119823965,-6.69652272454491,0.028005601120224,0.652915583116623,0.453638067613523,0.653695219043809,0.561825581796359,0.033805748346011,100,31106.3338735203,100,100,0,100,100
1.02990426085217,3.79674940988198,3.63472694538908,26.7818113222645,39.3587805761152,-39.7545394278856,-2.96053918783757,3.64072814562913,0.447691818363673,0.372193518703741,0.314839207841568,0.558612688657732,0.0104226599603225,100,62734.5564479077,100,100,0,100,100
2.20855835167033,3.94991690338068,4.94798959791958,105.481478455691,312.619004340868,-9.59539047809562,-6.15671658331666,1.20724144828966,0.111036167233447,0.893474274854971,0.807473974794959,0.757209645789158,0.0787333012449083,100,559527.375551276,100,100,0,100,100
11.0349679935987,1.11155883176635,3.20564112822565,173.118645209042,31.7960858771754,-19.8073934786957,-6.00904924984997,3.11162232446489,0.353789277855571,0.835375975195039,0.873870214042809,0.470057321524305,0.0362030869482286,100,62056.9878385054,100,100,0,100,100
1.86665869173834,0.993870814162832,4.28085617123425,97.3516543508702,182.664128085617,-39.8625077415483,-5.3363425085017,0.294058811762353,0.162817163432686,0.806148609721944,0.604124184836967,0.061216669633927,0.0147930757284431,100,305646.540307746,100,100,0,100,100
42.7506601320264,1.29501368273655,4.08681736347269,95.1243052810562,184.207535167033,-43.9023221444289,-4.35025287057411,2.46749349869974,0.526867653530706,0.798128905781156,0.696934186837367,0.214431511182236,0.0133035048355774,100,532280.330896935,100,100,0,100,100
24.6029860772154,4.0615474494899,1.63832766553311,1.39003192638528,234.908457791558,-43.2725069813963,-2.28455095019004,4.20484096819364,0.686961192238448,0.149067533506701,0.591821884376875,0.300175596819364,0.0542041783047553,100,543155.399346452,100,100,0,45.3878945564538,100
20.2572614522905,2.31959171834367,2.37247449489898,48.3128523304661,39.8989730546109,-25.7636454490898,-3.96303630726145,4.56591318263653,0.461626765353071,0.494093018603721,0.566674534906981,0.080895640108022,0.0187611213316008,49.2677853642433,434186.020694198,100,100,0,100,100
17.5850456891378,1.5615424284857,0.322064412882576,142.529717983597,61.8153536107221,-27.4911384676935,-5.57096949389878,0.189037807561512,0.369782796559312,0.115384776955391,0.435510302060412,0.794961140168034,0.000105642798562844,100,14883.4298927919,100,100,0,100,100
18.169874054811,0.473793618723744,1.13922784556911,2.02111416283257,124.014658991798,-14.6159170634127,-0.110559651930386,3.0996199239848,0.25133574714943,0.725416923384677,0.493765313062613,0.979501689817964,0.00133681000623653,100,208013.190130278,100,100,0,100,100
5.17768697739548,0.679747649529906,4.44888977795559,37.3988418883777,379.217019903981,-4.10700120024005,-7.8581724144829,4.12082416483297,0.536052050410082,0.296095439087818,0.878212202440488,0.905002730166033,0.000489277207833094,100,449851.983784624,100,100,0,100,100
14.5439381876375,2.34036019203841,3.56471294258852,93.9363857771554,262.921296319264,-42.615699739948,-7.15757295459092,2.05941188237648,0.359648289657932,0.181324564912983,0.779070134026805,0.06422875695139,0.0252849314229975,100,187606.324083904,100,100,0,100,100
34.3831158231646,3.10619765953191,2.96559311862373,183.178838507702,173.866707721544,-14.0940702140428,-3.39041520304061,3.84076815363073,0.389101700340068,0.602091698339668,0.783593038607721,0.047561873794759,0.0355996484205079,100,383960.148082475,100,100,0,100,100
17.396101140228,2.9772600520104,3.76175235047009,82.0571907381476,365.094845109022,-44.5051452290458,-2.39448107621524,2.50850170034007,0.702954710942188,0.231937807561512,0.144416163232647,0.394955944408882,0.000866851428732218,100,239761.608856869,100,100,0,100,100
16.4153889577916,0.440910202040408,4.26485297059412,51.2084061212243,317.866588417684,-10.8280287257451,-1.5478550310062,4.41388277655531,0.51689149829966,0.833059171834367,0.744876975395079,0.434313885357071,0.0145636531818205,100,80816.3763971897,100,100,0,100,100
14.9938061612322,0.77926325265053,1.85337067413483,12.0813074614923,86.2011854970994,-44.1992350070014,-0.978515423084617,3.57671534306861,0.030435167033407,0.077246629325865,0.323885017003401,0.626083444568914,0.00703260360805169,100,118403.33090318,100,100,0,100,100
41.3290773354671,1.83845541108222,1.01720344068814,181.545449189838,169.004975415083,-42.7956469293859,-2.52574092818564,3.37967593518704,0.21824024804961,0.658407841568314,-0.002487777555511,0.753394335187037,0.00563745866140275,100,420677.177032404,100,100,0,100,100
15.4166820564113,0.369085897179436,3.22364472894579,174.417932166433,264.233192338468,-15.7315896379276,-3.2476701140228,1.60732146429286,0.463526985397079,0.695654910982197,0.723709781956391,0.270456335287057,0.00270228099481939,100,1022850.36884984,100,100,0,100,100
41.3200799759952,1.60394472894579,0.331066213242648,162.390247189438,11.4231124024805,-3.8640724944989,-3.62504218843769,4.55291058211642,0.140331226245249,0.643972374474895,0.155271134226845,0.210616200580116,0.00918451014893584,100,185504.494900356,100,100,0,100,100
4.15198799759952,0.576770634126825,3.03460692138428,183.104593538708,59.1915615723144,-32.646625445089,-5.10007477495499,1.50930186037207,0.311034326865373,0.432965053010602,0.638860092018404,0.341139984336867,8.44323772355438e-05,100,571202.33542968,100,100,0,100,100
30.4782618123625,3.71194480896179,2.21044208841768,3.43176857371475,340.786183576715,-3.30623620724145,-3.71856483296659,4.17583516703341,0.202880136027205,0.726486217243449,0.14423524704941,0.85741175055011,0.0109818455827297,100,716.761771267081,100,100,0,100,100
33.2314538107621,0.397642548509702,3.71474294858972,150.251194758952,77.9439576115223,-2.1005900380076,-2.3370548909782,1.83936787357472,0.463685337067413,0.426014642928586,0.389919423884777,0.164832473354671,0.0668728086922634,100,474551.61383248,100,100,0,100,100
21.1749921184237,0.472062912582516,0.99119823964793,38.4382714542909,126.02108819764,-2.40650026005201,-2.62090432086417,4.17983596719344,0.721481856371274,0.105226485297059,0.341795719143829,0.147362366913383,0.00917761869791112,100,1662.48374892391,100,100,0,100,100
4.76380844168834,1.23184290858172,3.73174634926985,84.9527445289058,189.223608181636,-26.8613233046609,-6.02217523504701,4.6749349869974,0.324810922184437,0.257244428885777,0.758626605321064,0.930505069453891,0.0112914060038176,100,494857.705043672,100,100,0,100,100
11.9796907381476,2.85091850370074,2.6745349069814,80.6836588117624,191.075696679336,-12.7714583716743,-4.61933556711342,2.6995399079816,0.731933066613323,0.254927625525105,0.653514302860572,0.514636213822765,0.0343792181011149,100,277008.517032567,100,100,0,100,100
3.97204080816163,0.225437287457491,1.91038207641528,136.478753010602,283.602951210242,-12.9064187637528,-4.8375550710142,3.8877775555111,0.704379875975195,0.520290718143629,0.778889217843569,0.886528594618924,0.0163625925376638,100,174593.830568023,100,100,0,100,100
5.83449421884377,1.25261138227646,1.75135027005401,44.4521139427886,220.168920164033,-43.5964119223845,-3.14430298059612,4.76595319063813,0.3311449889978,0.617774674934987,0.037675615123025,0.127080978975795,0.0647185541116944,100,366134.421705802,100,100,0,100,100
19.0336205641128,0.849356851370274,3.72074414882977,113.537057591518,22.0726212642528,-9.1455225045009,-1.58723298659732,0.464092818563713,0.16994298859772,0.673734386877376,0.092493218643729,0.52246764084817,0.00964708641484657,100,686007.965678996,100,100,0,100,100
8.36275223044609,2.91235857171434,0.733146629325865,82.3170481296259,374.818309721944,-41.3560694138828,-6.26008371674335,4.374874974995,0.146823644728946,0.690486657331466,0.618959311862372,0.431502603860772,0.00129956494336625,100,146111.881771618,100,100,0,100,100
17.4500852970594,1.0224274654931,0.446089217843569,134.214281456291,76.2462098219644,-1.83966661332266,-4.33384538907782,3.40068013602721,0.797015603120624,0.378431066213243,0.268524664932987,0.830503770514103,6.45960416962489,100,118904.524655671,100,100,0,100,100
39.5565975195039,1.39885605121024,1.22424484896979,32.5357964192839,306.754057431486,-13.5992154430886,-4.90482574514903,4.78495699139828,0.72639075815163,0.3308474894979,0.792457931586317,0.338529508661732,0.0247366591483305,100,145837.803732578,100,100,0,100,100
18.5657578715743,1.84105147029406,0.009001800360072,4.17421826365273,313.69938929786,-43.7493670334067,-5.36095373074615,2.99259851970394,0.450858851770354,0.814346529305861,0.717377715543109,0.530700679515903,0.00384129103232578,100,695507.264075352,100,100,0,100,100
19.1775783156631,2.03921732346469,1.52930586117223,24.5544622524505,13.8153933786757,-39.799526225245,-1.6627074014803,2.53350670134027,0.07730726145229,0.059959711942389,0.64609673934787,0.290135305761152,0.00553154024674996,100,103223.165971236,100,100,0,100,100
10.072250530106,2.43641438287658,3.91778355671134,17.2413328065613,258.831267553511,-28.0309800360072,-4.11070364072815,0.671134226845369,0.432490058011602,0.425658211642329,0.790648769753951,0.06181908709742,0.0149901240669315,100,67712.6930448308,100,100,0,100,100
29.9474176035207,2.02796773354671,2.78455691138228,86.9944811762353,2.70286239247847,-16.4783704740948,-3.38549295859172,2.4494898979796,0.506123584716943,0.740743468693739,0.032067213442689,0.480700030046009,0.0116523313066663,100,4074.32790945629,100,100,0,100,100
34.5630630126025,2.79207449489898,1.76035207041408,180.543142108422,209.133559531906,-4.70982428485697,-1.07531956391278,2.36847369473895,0.018400440088018,0.013267213442689,0.607018843768754,0.681505851210242,0.0131945465026972,100,28558.7987073846,100,100,0,100,100
21.570875935187,1.71124850970194,3.40568113622725,78.604799679936,373.120561932386,-33.0784986997399,-7.65636039207842,2.0754150830166,0.494405561112222,0.460944908981796,0.843476295259052,0.342947236727346,0.00983030761723658,100,70110.0890871158,100,100,0,100,100
41.8059373874775,0.183034986997399,2.95459091818364,93.9735082616523,205.429382536507,-34.26615015003,-6.95740168033607,1.43428685737147,0.447375115023005,0.715615063012603,0.773461732346469,0.604195610062012,0.0292737378548296,100,201482.596345708,100,100,0,100,100
9.07354362872574,2.03402520504101,0.805161032206441,11.2646128025605,202.033886957391,-30.7031957991598,-4.96717417483497,3.48969793958792,0.021250770154031,0.864959771954391,0.195977275455091,0.629095531886377,0.00123649495392542,100,158002.677086356,100,100,0,100,100
33.753300660132,1.38154898979796,0.949189837967593,35.8768200240048,252.811979935987,-43.0475729945989,-6.58002960592118,1.26825365073015,0.212539587917583,0.434034346869374,0.729318183636727,0.367043935267053,0.00357500147831735,100,412781.422635272,100,100,0,100,100
9.37945385077015,3.55445055011002,2.42948589717944,146.724558731746,73.7767584916983,-28.6248057611522,-1.18524968993799,0.997199439887977,0.17580200040008,0.868880516103221,0.66925401080216,0.750583053690738,0.0134056555812792,100,200825.114126303,100,100,0,100,100
34.2301607121424,1.3780875775155,3.64172834566913,122.632066293259,109.197951010202,-30.1543568713743,-0.483009481896379,0.84116823364673,0.696937347469494,0.105048269653931,0.250252130426085,0.73973953934787,0.000218157363597316,100,153707.497320041,100,100,0,100,100
2.91035239047809,1.21107443488698,1.20324064812963,40.4428856171234,319.255654790958,-24.045149789958,-6.50455519103821,3.93078615723145,0.7773799959992,0.303224064812963,0.062280216043209,0.084911756531306,0.00177948424139984,100,390655.427640892,100,100,0,100,100
25.2777880376075,3.89713036607322,3.87377475495099,10.7448980196039,322.573980016003,-44.8110554510902,-5.16406395279056,0.683136627325465,0.272871574314863,0.704565693138628,0.086522984596919,0.196760598919784,9.68191367085591e-05,100,478467.964604339,100,100,0,100,100
38.2339856771354,4.14462134426885,4.5499099819964,121.741126665333,132.194716523305,-11.9796907381476,-1.86287867573515,4.54190838167634,0.553629085817164,0.732723764752951,0.806750310062012,0.906408370914183,0.0186021919410533,100,187467.201634586,100,100,0,100,100
19.5014832566513,1.3902025205041,1.74134826965393,76.4516955791158,278.509707841568,-39.9344866173235,-7.71542732546509,2.69653930786157,0.498522704540908,0.68995201040208,0.121620724144829,0.26724344214843,0.00188407072236352,100,51233.2151197186,100,100,0,100,100
30.4242776555311,2.72890372074415,1.97039407881576,81.6859658931787,157.506592658532,-12.033674894979,-4.66035427085417,1.48829765953191,0.741275815163033,0.879573454690938,0.117821484296859,0.609617367233447,0.0231692393654073,100,139237.630205134,100,100,0,100,100
7.42702684536907,3.22128961792358,0.394078815763153,108.228542308462,382.381004420884,-2.07359795959191,-7.32821076215243,0.510102020404081,0.454817643528706,0.287362872574515,0.642116583316663,0.113426183136627,0.0198095990657663,100,61624.7678139834,100,100,0,100,100
2.76639463892779,3.8105950590118,3.47369473894779,129.573970894179,139.062878035607,-19.4654938187638,-5.61362894578916,4.56891378275655,0.341437847569514,0.209660852170434,0.296747589517904,0.624878609641928,0.00225436333584383,100,440743.940093212,100,100,0,100,100
21.912775595119,0.73513024604921,3.52870574114823,94.9386928585717,95.8474797559512,-1.65072206441288,-4.4043975595119,1.28325665133027,0.448958631726345,0.054256811362273,0.793181596319264,0.42808890490098,0.0104496629884379,100,27263.1853270636,100,100,0,100,100
36.7134319263853,3.62108273654731,1.47229445889178,50.1318540708142,320.644721164233,-20.8780792558512,-0.538794918983796,2.65953190638128,0.804299779955991,0.730406961392278,0.381778195639128,0.409413963532707,0.00110020052155591,100,185302.166281629,100,100,0,100,100
8.88459907981596,2.21055723144629,0.359071814362873,140.153878975795,16.2076743548709,-39.3136688137628,-4.31415641128226,2.82056411282256,0.534943588717744,0.156730806161232,0.390100340068014,0.099972193118624,0.0208019185187691,100,8870.2062725249,100,100,0,100,100
31.9988155631126,0.761090838167633,3.64572914582917,101.694985037007,174.484070554111,-3.39620980196039,-3.55284926985397,3.59871974394879,0.028851650330066,0.169740548109622,0.126143628725745,0.979100078175635,0.000405223955035616,100,384711.048434435,100,100,0,100,100
27.9320090818164,1.78047675535107,4.32286457291458,124.785170394079,171.705937807562,-16.0105077815563,-1.31322804560912,3.16363272654531,0.485696219243849,0.337441468293659,0.108775675135027,0.44375175895179,0.0122350947877146,100,387577.999308495,100,100,0,100,100
2.12758211642328,0.401103960792158,3.13062612522504,22.3642356671334,281.133499879976,-34.518076215243,-2.24845449089818,4.69793958791758,0.238667613522704,0.847494638927786,0.147672654530906,0.778093451190238,0.0107429286879266,100,427709.329821908,100,100,0,100,100
